"placa","estatus","placa_anterior","years_adeudos","years"
"321TUT","Adeudos",NA,4,"2020"
"321TUT","Adeudos",NA,4,"2021"
"321TUU","Adeudos",NA,4,"2018"
"321TUU","Adeudos",NA,4,"2019"
"321TUU","Adeudos",NA,4,"2020"
"321TUU","Adeudos",NA,4,"2021"
"321TUV","Adeudos",NA,3,"2019"
"321TUV","Adeudos",NA,3,"2020"
"321TUV","Adeudos",NA,3,"2021"
"321TUX","Adeudos",NA,5,"2017"
"321TUX","Adeudos",NA,5,"2018"
"321TUX","Adeudos",NA,5,"2019"
"321TUX","Adeudos",NA,5,"2020"
"321TUX","Adeudos",NA,5,"2021"
"321TV","Cuenta con Placa Anterior y Adeudos","325LZY",3,"2019"
"321TV","Cuenta con Placa Anterior y Adeudos","325LZY",3,"2020"
"321TV","Cuenta con Placa Anterior y Adeudos","325LZY",3,"2021"
"321TVB","Adeudos",NA,4,"2018"
"321TVB","Adeudos",NA,4,"2019"
"321TVB","Adeudos",NA,4,"2020"
"321TVB","Adeudos",NA,4,"2021"
"321TVL","Adeudos",NA,6,"2016"
"321TVL","Adeudos",NA,6,"2017"
"321TVL","Adeudos",NA,6,"2018"
"321TVL","Adeudos",NA,6,"2019"
"321TVL","Adeudos",NA,6,"2020"
"321TVL","Adeudos",NA,6,"2021"
"321TVP","Cuenta con Placa Anterior y Adeudos","526PBB",6,"2016"
"321TVP","Cuenta con Placa Anterior y Adeudos","526PBB",6,"2017"
"321TVP","Cuenta con Placa Anterior y Adeudos","526PBB",6,"2018"
"321TVP","Cuenta con Placa Anterior y Adeudos","526PBB",6,"2019"
"321TVP","Cuenta con Placa Anterior y Adeudos","526PBB",6,"2020"
"321TVP","Cuenta con Placa Anterior y Adeudos","526PBB",6,"2021"
"321TVS","Adeudos",NA,2,"2020"
"321TVS","Adeudos",NA,2,"2021"
"321TVU","Sin adeudos",NA,0,"0"
"321TVW","Adeudos",NA,2,"2020"
"321TVW","Adeudos",NA,2,"2021"
"321TVX","Adeudos",NA,4,"2018"
"321TVX","Adeudos",NA,4,"2019"
"321TVX","Adeudos",NA,4,"2020"
"321TVX","Adeudos",NA,4,"2021"
"321TW","Cuenta con Placa Anterior y Sin adeudos","749SMZ",0,"0"
"321TWA","Adeudos",NA,4,"2018"
"321TWA","Adeudos",NA,4,"2019"
"321TWA","Adeudos",NA,4,"2020"
"321TWA","Adeudos",NA,4,"2021"
"321TWJ","Adeudos",NA,6,"2016"
"321TWJ","Adeudos",NA,6,"2017"
"321TWJ","Adeudos",NA,6,"2018"
"321TWJ","Adeudos",NA,6,"2019"
"321TWJ","Adeudos",NA,6,"2020"
"321TWJ","Adeudos",NA,6,"2021"
"321TWP","Adeudos",NA,6,"2016"
"321TWP","Adeudos",NA,6,"2017"
"321TWP","Adeudos",NA,6,"2018"
"321TWP","Adeudos",NA,6,"2019"
"321TWP","Adeudos",NA,6,"2020"
"321TWP","Adeudos",NA,6,"2021"
"321TWS","Sin adeudos",NA,0,"0"
"321TWU","Sin adeudos",NA,0,"0"
"321TWX","Adeudos",NA,3,"2019"
"321TWX","Adeudos",NA,3,"2020"
"321TWX","Adeudos",NA,3,"2021"
"321TWY","Adeudos",NA,5,"2017"
"321TWY","Adeudos",NA,5,"2018"
"321TWY","Adeudos",NA,5,"2019"
"321TWY","Adeudos",NA,5,"2020"
"321TWY","Adeudos",NA,5,"2021"
"321TX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321TXB","Adeudos",NA,4,"2018"
"321TXB","Adeudos",NA,4,"2019"
"321TXB","Adeudos",NA,4,"2020"
"321TXB","Adeudos",NA,4,"2021"
"321TXH","Sin adeudos",NA,0,"0"
"321TXJ","Adeudos",NA,6,"2016"
"321TXJ","Adeudos",NA,6,"2017"
"321TXJ","Adeudos",NA,6,"2018"
"321TXJ","Adeudos",NA,6,"2019"
"321TXJ","Adeudos",NA,6,"2020"
"321TXJ","Adeudos",NA,6,"2021"
"321TXK","Adeudos",NA,1,"2021"
"321TXN","Adeudos",NA,4,"2018"
"321TXN","Adeudos",NA,4,"2019"
"321TXN","Adeudos",NA,4,"2020"
"321TXN","Adeudos",NA,4,"2021"
"321TXW","Adeudos",NA,3,"2019"
"321TXW","Adeudos",NA,3,"2020"
"321TXW","Adeudos",NA,3,"2021"
"321TXX","Adeudos",NA,4,"2018"
"321TXX","Adeudos",NA,4,"2019"
"321TXX","Adeudos",NA,4,"2020"
"321TXX","Adeudos",NA,4,"2021"
"321TY","Cuenta con Placa Anterior y Adeudos","321TY",1,"2021"
"321TYJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321TYK","Adeudos",NA,4,"2018"
"321TYK","Adeudos",NA,4,"2019"
"321TYK","Adeudos",NA,4,"2020"
"321TYK","Adeudos",NA,4,"2021"
"321TYM","Sin adeudos",NA,0,"0"
"321TYT","Sin adeudos",NA,0,"0"
"321TYU","Adeudos",NA,2,"2020"
"321TYU","Adeudos",NA,2,"2021"
"321TYZ","Adeudos",NA,3,"2019"
"321TYZ","Adeudos",NA,3,"2020"
"321TYZ","Adeudos",NA,3,"2021"
"321TZ","Cuenta con Placa Anterior y Adeudos","321TZ",1,"2021"
"321TZG","Sin adeudos",NA,0,"0"
"321TZH","Adeudos",NA,3,"2019"
"321TZH","Adeudos",NA,3,"2020"
"321TZH","Adeudos",NA,3,"2021"
"321TZJ","Sin adeudos",NA,0,"0"
"321TZL","Adeudos",NA,3,"2019"
"321TZL","Adeudos",NA,3,"2020"
"321TZL","Adeudos",NA,3,"2021"
"321TZN","Adeudos",NA,6,"2016"
"321TZN","Adeudos",NA,6,"2017"
"321TZN","Adeudos",NA,6,"2018"
"321TZN","Adeudos",NA,6,"2019"
"321TZN","Adeudos",NA,6,"2020"
"321TZN","Adeudos",NA,6,"2021"
"321TZP","Sin adeudos",NA,0,"0"
"321UA","Cuenta con Placa Anterior y Adeudos","778PZT",3,"2019"
"321UA","Cuenta con Placa Anterior y Adeudos","778PZT",3,"2020"
"321UA","Cuenta con Placa Anterior y Adeudos","778PZT",3,"2021"
"321UAJ","Cuenta con Placa Anterior y Adeudos","584RGP",5,"2017"
"321UAJ","Cuenta con Placa Anterior y Adeudos","584RGP",5,"2018"
"321UAJ","Cuenta con Placa Anterior y Adeudos","584RGP",5,"2019"
"321UAJ","Cuenta con Placa Anterior y Adeudos","584RGP",5,"2020"
"321UAJ","Cuenta con Placa Anterior y Adeudos","584RGP",5,"2021"
"321UAL","Adeudos",NA,4,"2018"
"321UAL","Adeudos",NA,4,"2019"
"321UAL","Adeudos",NA,4,"2020"
"321UAL","Adeudos",NA,4,"2021"
"321UAM","Cuenta con Placa Anterior y Adeudos","321UAM",2,"2020"
"321UAM","Cuenta con Placa Anterior y Adeudos","321UAM",2,"2021"
"321UAP","Adeudos",NA,2,"2020"
"321UAP","Adeudos",NA,2,"2021"
"321UB","Sin adeudos",NA,0,"0"
"321UBD","Adeudos",NA,3,"2019"
"321UBD","Adeudos",NA,3,"2020"
"321UBD","Adeudos",NA,3,"2021"
"321UBE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321UBF","Adeudos",NA,4,"2018"
"321UBF","Adeudos",NA,4,"2019"
"321UBF","Adeudos",NA,4,"2020"
"321UBF","Adeudos",NA,4,"2021"
"321UBG","Sin adeudos",NA,0,"0"
"321UBJ","Adeudos",NA,6,"2016"
"321UBJ","Adeudos",NA,6,"2017"
"321UBJ","Adeudos",NA,6,"2018"
"321UBJ","Adeudos",NA,6,"2019"
"321UBJ","Adeudos",NA,6,"2020"
"321UBJ","Adeudos",NA,6,"2021"
"321UBM","Sin adeudos",NA,0,"0"
"321UBS","Adeudos",NA,6,"2016"
"321UBS","Adeudos",NA,6,"2017"
"321UBS","Adeudos",NA,6,"2018"
"321UBS","Adeudos",NA,6,"2019"
"321UBS","Adeudos",NA,6,"2020"
"321UBS","Adeudos",NA,6,"2021"
"321UC","Cuenta con Placa Anterior y Adeudos","399SY",1,"2021"
"321UCB","Adeudos",NA,1,"2021"
"321UCC","Sin adeudos",NA,0,"0"
"321UCF","Sin adeudos",NA,0,"0"
"321UCG","Adeudos",NA,5,"2017"
"321UCG","Adeudos",NA,5,"2018"
"321UCG","Adeudos",NA,5,"2019"
"321UCG","Adeudos",NA,5,"2020"
"321UCG","Adeudos",NA,5,"2021"
"321UCJ","Sin adeudos",NA,0,"0"
"321UCL","Adeudos",NA,5,"2017"
"321UCL","Adeudos",NA,5,"2018"
"321UCL","Adeudos",NA,5,"2019"
"321UCL","Adeudos",NA,5,"2020"
"321UCL","Adeudos",NA,5,"2021"
"321UCM","Adeudos",NA,5,"2017"
"321UCM","Adeudos",NA,5,"2018"
"321UCM","Adeudos",NA,5,"2019"
"321UCM","Adeudos",NA,5,"2020"
"321UCM","Adeudos",NA,5,"2021"
"321UCT","Adeudos",NA,5,"2017"
"321UCT","Adeudos",NA,5,"2018"
"321UCT","Adeudos",NA,5,"2019"
"321UCT","Adeudos",NA,5,"2020"
"321UCT","Adeudos",NA,5,"2021"
"321UCU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321UCX","Sin adeudos",NA,0,"0"
"321UCZ","Sin adeudos",NA,0,"0"
"321UD","Cuenta con Placa Anterior y Sin adeudos","228PKH",0,"0"
"321UDF","Adeudos",NA,6,"2016"
"321UDF","Adeudos",NA,6,"2017"
"321UDF","Adeudos",NA,6,"2018"
"321UDF","Adeudos",NA,6,"2019"
"321UDF","Adeudos",NA,6,"2020"
"321UDF","Adeudos",NA,6,"2021"
"321UDL","Adeudos",NA,5,"2017"
"321UDL","Adeudos",NA,5,"2018"
"321UDL","Adeudos",NA,5,"2019"
"321UDL","Adeudos",NA,5,"2020"
"321UDL","Adeudos",NA,5,"2021"
"321UDR","Sin adeudos",NA,0,"0"
"321UDS","Sin adeudos",NA,0,"0"
"321UDV","Sin adeudos",NA,0,"0"
"321UDX","Cuenta con Placa Anterior y Sin adeudos","321UDX",0,"0"
"321UE","Cuenta con Placa Anterior y Sin adeudos","945SXT",0,"0"
"321UEE","Cuenta con Placa Anterior y Adeudos","321UEE",2,"2018"
"321UEE","Cuenta con Placa Anterior y Adeudos","321UEE",2,"2019"
"321UEF","Cuenta con Placa Anterior y Sin adeudos","321UEF",0,"0"
"321UEG","Adeudos",NA,3,"2019"
"321UEG","Adeudos",NA,3,"2020"
"321UEG","Adeudos",NA,3,"2021"
"321UEJ","Adeudos",NA,5,"2017"
"321UEJ","Adeudos",NA,5,"2018"
"321UEJ","Adeudos",NA,5,"2019"
"321UEJ","Adeudos",NA,5,"2020"
"321UEJ","Adeudos",NA,5,"2021"
"321UEL","Adeudos",NA,2,"2020"
"321UEL","Adeudos",NA,2,"2021"
"321UEN","Adeudos",NA,4,"2018"
"321UEN","Adeudos",NA,4,"2019"
"321UEN","Adeudos",NA,4,"2020"
"321UEN","Adeudos",NA,4,"2021"
"321UEP","Adeudos",NA,3,"2019"
"321UEP","Adeudos",NA,3,"2020"
"321UEP","Adeudos",NA,3,"2021"
"321UER","Adeudos",NA,4,"2018"
"321UER","Adeudos",NA,4,"2019"
"321UER","Adeudos",NA,4,"2020"
"321UER","Adeudos",NA,4,"2021"
"321UET","Adeudos",NA,4,"2018"
"321UET","Adeudos",NA,4,"2019"
"321UET","Adeudos",NA,4,"2020"
"321UET","Adeudos",NA,4,"2021"
"321UEV","Sin adeudos",NA,0,"0"
"321UEW","Sin adeudos",NA,0,"0"
"321UF","Cuenta con Placa Anterior y Sin adeudos","941RYU",0,"0"
"321UFB","Sin adeudos",NA,0,"0"
"321UFC","Adeudos",NA,4,"2018"
"321UFC","Adeudos",NA,4,"2019"
"321UFC","Adeudos",NA,4,"2020"
"321UFC","Adeudos",NA,4,"2021"
"321UFG","Adeudos",NA,5,"2017"
"321UFG","Adeudos",NA,5,"2018"
"321UFG","Adeudos",NA,5,"2019"
"321UFG","Adeudos",NA,5,"2020"
"321UFG","Adeudos",NA,5,"2021"
"321UFH","Adeudos",NA,3,"2019"
"321UFH","Adeudos",NA,3,"2020"
"321UFH","Adeudos",NA,3,"2021"
"321UFJ","Adeudos",NA,5,"2017"
"321UFJ","Adeudos",NA,5,"2018"
"321UFJ","Adeudos",NA,5,"2019"
"321UFJ","Adeudos",NA,5,"2020"
"321UFJ","Adeudos",NA,5,"2021"
"321UFL","Adeudos",NA,6,"2016"
"321UFL","Adeudos",NA,6,"2017"
"321UFL","Adeudos",NA,6,"2018"
"321UFL","Adeudos",NA,6,"2019"
"321UFL","Adeudos",NA,6,"2020"
"321UFL","Adeudos",NA,6,"2021"
"321UFN","Adeudos",NA,6,"2016"
"321UFN","Adeudos",NA,6,"2017"
"321UFN","Adeudos",NA,6,"2018"
"321UFN","Adeudos",NA,6,"2019"
"321UFN","Adeudos",NA,6,"2020"
"321UFN","Adeudos",NA,6,"2021"
"321UFT","Sin adeudos",NA,0,"0"
"321UFU","Adeudos",NA,4,"2018"
"321UFU","Adeudos",NA,4,"2019"
"321UFU","Adeudos",NA,4,"2020"
"321UFU","Adeudos",NA,4,"2021"
"321UG","Adeudos",NA,2,"2019"
"321UG","Adeudos",NA,2,"2020"
"321UGG","Adeudos",NA,1,"2021"
"321UGN","Adeudos",NA,6,"2016"
"321UGN","Adeudos",NA,6,"2017"
"321UGN","Adeudos",NA,6,"2018"
"321UGN","Adeudos",NA,6,"2019"
"321UGN","Adeudos",NA,6,"2020"
"321UGN","Adeudos",NA,6,"2021"
"321UGT","Sin adeudos",NA,0,"0"
"321UGV","Sin adeudos",NA,0,"0"
"321UGY","Sin adeudos",NA,0,"0"
"321UGZ","Adeudos",NA,4,"2016"
"321UGZ","Adeudos",NA,4,"2017"
"321UGZ","Adeudos",NA,4,"2020"
"321UGZ","Adeudos",NA,4,"2021"
"321UH","Cuenta con Placa Anterior y Sin adeudos","351WXH",0,"0"
"321UHC","Sin adeudos",NA,0,"0"
"321UHL","Adeudos",NA,5,"2017"
"321UHL","Adeudos",NA,5,"2018"
"321UHL","Adeudos",NA,5,"2019"
"321UHL","Adeudos",NA,5,"2020"
"321UHL","Adeudos",NA,5,"2021"
"321UHM","Adeudos",NA,6,"2016"
"321UHM","Adeudos",NA,6,"2017"
"321UHM","Adeudos",NA,6,"2018"
"321UHM","Adeudos",NA,6,"2019"
"321UHM","Adeudos",NA,6,"2020"
"321UHM","Adeudos",NA,6,"2021"
"321UHV","Cuenta con Placa Anterior y Sin adeudos","581SYG",0,"0"
"321UHW","Sin adeudos",NA,0,"0"
"321UJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321UJL","Sin adeudos",NA,0,"0"
"321UJM","Adeudos",NA,2,"2020"
"321UJM","Adeudos",NA,2,"2021"
"321UJT","Sin adeudos",NA,0,"0"
"321UJU","Adeudos",NA,4,"2018"
"321UJU","Adeudos",NA,4,"2019"
"321UJU","Adeudos",NA,4,"2020"
"321UJU","Adeudos",NA,4,"2021"
"321UJY","Adeudos",NA,5,"2017"
"321UJY","Adeudos",NA,5,"2018"
"321UJY","Adeudos",NA,5,"2019"
"321UJY","Adeudos",NA,5,"2020"
"321UJY","Adeudos",NA,5,"2021"
"321UKF","Adeudos",NA,4,"2018"
"321UKF","Adeudos",NA,4,"2019"
"321UKF","Adeudos",NA,4,"2020"
"321UKF","Adeudos",NA,4,"2021"
"321UKG","Sin adeudos",NA,0,"0"
"321UKJ","Adeudos",NA,6,"2016"
"321UKJ","Adeudos",NA,6,"2017"
"321UKJ","Adeudos",NA,6,"2018"
"321UKJ","Adeudos",NA,6,"2019"
"321UKJ","Adeudos",NA,6,"2020"
"321UKJ","Adeudos",NA,6,"2021"
"321UKP","Adeudos",NA,2,"2020"
"321UKP","Adeudos",NA,2,"2021"
"321UKR","Adeudos",NA,3,"2019"
"321UKR","Adeudos",NA,3,"2020"
"321UKR","Adeudos",NA,3,"2021"
"321UKV","Adeudos",NA,4,"2018"
"321UKV","Adeudos",NA,4,"2019"
"321UKV","Adeudos",NA,4,"2020"
"321UKV","Adeudos",NA,4,"2021"
"321UKW","Adeudos",NA,4,"2018"
"321UKW","Adeudos",NA,4,"2019"
"321UKW","Adeudos",NA,4,"2020"
"321UKW","Adeudos",NA,4,"2021"
"321ULC","Adeudos",NA,2,"2020"
"321ULC","Adeudos",NA,2,"2021"
"321ULE","Sin adeudos",NA,0,"0"
"321ULJ","Adeudos",NA,4,"2018"
"321ULJ","Adeudos",NA,4,"2019"
"321ULJ","Adeudos",NA,4,"2020"
"321ULJ","Adeudos",NA,4,"2021"
"321ULL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321ULN","Sin adeudos",NA,0,"0"
"321ULV","Sin adeudos",NA,0,"0"
"321UMC","Adeudos",NA,6,"2016"
"321UMC","Adeudos",NA,6,"2017"
"321UMC","Adeudos",NA,6,"2018"
"321UMC","Adeudos",NA,6,"2019"
"321UMC","Adeudos",NA,6,"2020"
"321UMC","Adeudos",NA,6,"2021"
"321UMK","Sin adeudos",NA,0,"0"
"321UML","Adeudos",NA,5,"2017"
"321UML","Adeudos",NA,5,"2018"
"321UML","Adeudos",NA,5,"2019"
"321UML","Adeudos",NA,5,"2020"
"321UML","Adeudos",NA,5,"2021"
"321UMP","Adeudos",NA,6,"2016"
"321UMP","Adeudos",NA,6,"2017"
"321UMP","Adeudos",NA,6,"2018"
"321UMP","Adeudos",NA,6,"2019"
"321UMP","Adeudos",NA,6,"2020"
"321UMP","Adeudos",NA,6,"2021"
"321UMV","Sin adeudos",NA,0,"0"
"321UMY","Adeudos",NA,6,"2016"
"321UMY","Adeudos",NA,6,"2017"
"321UMY","Adeudos",NA,6,"2018"
"321UMY","Adeudos",NA,6,"2019"
"321UMY","Adeudos",NA,6,"2020"
"321UMY","Adeudos",NA,6,"2021"
"321UNB","Adeudos",NA,5,"2017"
"321UNB","Adeudos",NA,5,"2018"
"321UNB","Adeudos",NA,5,"2019"
"321UNB","Adeudos",NA,5,"2020"
"321UNB","Adeudos",NA,5,"2021"
"321UNF","Adeudos",NA,5,"2017"
"321UNF","Adeudos",NA,5,"2018"
"321UNF","Adeudos",NA,5,"2019"
"321UNF","Adeudos",NA,5,"2020"
"321UNF","Adeudos",NA,5,"2021"
"321UNG","Adeudos",NA,4,"2018"
"321UNG","Adeudos",NA,4,"2019"
"321UNG","Adeudos",NA,4,"2020"
"321UNG","Adeudos",NA,4,"2021"
"321UPG","Cuenta con Placa Anterior y Adeudos","751ULD",1,"2021"
"321UPJ","Adeudos",NA,4,"2018"
"321UPJ","Adeudos",NA,4,"2019"
"321UPJ","Adeudos",NA,4,"2020"
"321UPJ","Adeudos",NA,4,"2021"
"321UPK","Sin adeudos",NA,0,"0"
"321UPP","Adeudos",NA,5,"2017"
"321UPP","Adeudos",NA,5,"2018"
"321UPP","Adeudos",NA,5,"2019"
"321UPP","Adeudos",NA,5,"2020"
"321UPP","Adeudos",NA,5,"2021"
"321UPX","Cuenta con Placa Anterior y Sin adeudos","215RUJ",0,"0"
"321UPY","Adeudos",NA,2,"2020"
"321UPY","Adeudos",NA,2,"2021"
"321URB","Adeudos",NA,3,"2019"
"321URB","Adeudos",NA,3,"2020"
"321URB","Adeudos",NA,3,"2021"
"321URP","Adeudos",NA,1,"2021"
"321URZ","Sin adeudos",NA,0,"0"
"321USB","Adeudos",NA,2,"2020"
"321USB","Adeudos",NA,2,"2021"
"321USC","Cuenta con Placa Anterior y Adeudos","254UKK",1,"2021"
"321USE","Adeudos",NA,3,"2019"
"321USE","Adeudos",NA,3,"2020"
"321USE","Adeudos",NA,3,"2021"
"321USF","Adeudos",NA,5,"2017"
"321USF","Adeudos",NA,5,"2018"
"321USF","Adeudos",NA,5,"2019"
"321USF","Adeudos",NA,5,"2020"
"321USF","Adeudos",NA,5,"2021"
"321USH","Sin adeudos",NA,0,"0"
"321USJ","Adeudos",NA,3,"2019"
"321USJ","Adeudos",NA,3,"2020"
"321USJ","Adeudos",NA,3,"2021"
"321USL","Cuenta con Placa Anterior y Sin adeudos","321USL",0,"0"
"321USP","Adeudos",NA,2,"2018"
"321USP","Adeudos",NA,2,"2019"
"321USS","Adeudos",NA,3,"2019"
"321USS","Adeudos",NA,3,"2020"
"321USS","Adeudos",NA,3,"2021"
"321USV","Sin adeudos",NA,0,"0"
"321USX","Adeudos",NA,1,"2021"
"321UTG","Adeudos",NA,5,"2017"
"321UTG","Adeudos",NA,5,"2018"
"321UTG","Adeudos",NA,5,"2019"
"321UTG","Adeudos",NA,5,"2020"
"321UTG","Adeudos",NA,5,"2021"
"321UTN","Adeudos",NA,1,"2021"
"321UTS","Adeudos",NA,5,"2017"
"321UTS","Adeudos",NA,5,"2018"
"321UTS","Adeudos",NA,5,"2019"
"321UTS","Adeudos",NA,5,"2020"
"321UTS","Adeudos",NA,5,"2021"
"321UTV","Adeudos",NA,4,"2018"
"321UTV","Adeudos",NA,4,"2019"
"321UTV","Adeudos",NA,4,"2020"
"321UTV","Adeudos",NA,4,"2021"
"321UTW","Adeudos",NA,4,"2018"
"321UTW","Adeudos",NA,4,"2019"
"321UTW","Adeudos",NA,4,"2020"
"321UTW","Adeudos",NA,4,"2021"
"321UTX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321UUA","Adeudos",NA,4,"2018"
"321UUA","Adeudos",NA,4,"2019"
"321UUA","Adeudos",NA,4,"2020"
"321UUA","Adeudos",NA,4,"2021"
"321UUB","Cuenta con Placa Anterior y Adeudos","411MWF",6,"2014"
"321UUB","Cuenta con Placa Anterior y Adeudos","411MWF",6,"2015"
"321UUB","Cuenta con Placa Anterior y Adeudos","411MWF",6,"2018"
"321UUB","Cuenta con Placa Anterior y Adeudos","411MWF",6,"2019"
"321UUB","Cuenta con Placa Anterior y Adeudos","411MWF",6,"2020"
"321UUB","Cuenta con Placa Anterior y Adeudos","411MWF",6,"2021"
"321UUF","Adeudos",NA,5,"2017"
"321UUF","Adeudos",NA,5,"2018"
"321UUF","Adeudos",NA,5,"2019"
"321UUF","Adeudos",NA,5,"2020"
"321UUF","Adeudos",NA,5,"2021"
"321UUH","Adeudos",NA,2,"2020"
"321UUH","Adeudos",NA,2,"2021"
"321UUL","Cuenta con Placa Anterior y Sin adeudos","321UUL",0,"0"
"321UUM","Adeudos",NA,5,"2017"
"321UUM","Adeudos",NA,5,"2018"
"321UUM","Adeudos",NA,5,"2019"
"321UUM","Adeudos",NA,5,"2020"
"321UUM","Adeudos",NA,5,"2021"
"321UUN","Adeudos",NA,5,"2017"
"321UUN","Adeudos",NA,5,"2018"
"321UUN","Adeudos",NA,5,"2019"
"321UUN","Adeudos",NA,5,"2020"
"321UUN","Adeudos",NA,5,"2021"
"321UUS","Adeudos",NA,5,"2017"
"321UUS","Adeudos",NA,5,"2018"
"321UUS","Adeudos",NA,5,"2019"
"321UUS","Adeudos",NA,5,"2020"
"321UUS","Adeudos",NA,5,"2021"
"321UUU","Adeudos",NA,5,"2017"
"321UUU","Adeudos",NA,5,"2018"
"321UUU","Adeudos",NA,5,"2019"
"321UUU","Adeudos",NA,5,"2020"
"321UUU","Adeudos",NA,5,"2021"
"321UUW","Cuenta con Placa Anterior y Adeudos","321UUW",4,"2018"
"321UUW","Cuenta con Placa Anterior y Adeudos","321UUW",4,"2019"
"321UUW","Cuenta con Placa Anterior y Adeudos","321UUW",4,"2020"
"321UUW","Cuenta con Placa Anterior y Adeudos","321UUW",4,"2021"
"321UUX","Adeudos",NA,5,"2017"
"321UUX","Adeudos",NA,5,"2018"
"321UUX","Adeudos",NA,5,"2019"
"321UUX","Adeudos",NA,5,"2020"
"321UUX","Adeudos",NA,5,"2021"
"321UUZ","Adeudos",NA,5,"2017"
"321UUZ","Adeudos",NA,5,"2018"
"321UUZ","Adeudos",NA,5,"2019"
"321UUZ","Adeudos",NA,5,"2020"
"321UUZ","Adeudos",NA,5,"2021"
"321UVA","Sin adeudos",NA,0,"0"
"321UVF","Sin adeudos",NA,0,"0"
"321UVG","Sin adeudos",NA,0,"0"
"321UVL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"321UVM","Sin adeudos",NA,0,"0"
"321UVP","Adeudos",NA,5,"2017"
"321UVP","Adeudos",NA,5,"2018"
"321UVP","Adeudos",NA,5,"2019"
"321UVP","Adeudos",NA,5,"2020"
"321UVP","Adeudos",NA,5,"2021"
"321UWE","Adeudos",NA,3,"2014"
"321UWE","Adeudos",NA,3,"2015"
"321UWE","Adeudos",NA,3,"2016"
