"placa","estatus","placa_anterior","years_adeudos","years"
"317SDB","Adeudos",NA,5,"2018"
"317SDB","Adeudos",NA,5,"2019"
"317SDB","Adeudos",NA,5,"2020"
"317SDB","Adeudos",NA,5,"2021"
"317SDN","Adeudos",NA,5,"2017"
"317SDN","Adeudos",NA,5,"2018"
"317SDN","Adeudos",NA,5,"2019"
"317SDN","Adeudos",NA,5,"2020"
"317SDN","Adeudos",NA,5,"2021"
"317SDT","Adeudos",NA,6,"2016"
"317SDT","Adeudos",NA,6,"2017"
"317SDT","Adeudos",NA,6,"2018"
"317SDT","Adeudos",NA,6,"2019"
"317SDT","Adeudos",NA,6,"2020"
"317SDT","Adeudos",NA,6,"2021"
"317SDU","Sin adeudos",NA,0,"0"
"317SEF","Adeudos",NA,3,"2019"
"317SEF","Adeudos",NA,3,"2020"
"317SEF","Adeudos",NA,3,"2021"
"317SEJ","Sin adeudos",NA,0,"0"
"317SEU","Adeudos",NA,6,"2016"
"317SEU","Adeudos",NA,6,"2017"
"317SEU","Adeudos",NA,6,"2018"
"317SEU","Adeudos",NA,6,"2019"
"317SEU","Adeudos",NA,6,"2020"
"317SEU","Adeudos",NA,6,"2021"
"317SFG","Adeudos",NA,3,"2019"
"317SFG","Adeudos",NA,3,"2020"
"317SFG","Adeudos",NA,3,"2021"
"317SFV","Adeudos",NA,6,"2016"
"317SFV","Adeudos",NA,6,"2017"
"317SFV","Adeudos",NA,6,"2018"
"317SFV","Adeudos",NA,6,"2019"
"317SFV","Adeudos",NA,6,"2020"
"317SFV","Adeudos",NA,6,"2021"
"317SFW","Adeudos",NA,5,"2017"
"317SFW","Adeudos",NA,5,"2018"
"317SFW","Adeudos",NA,5,"2019"
"317SFW","Adeudos",NA,5,"2020"
"317SFW","Adeudos",NA,5,"2021"
"317SGG","Adeudos",NA,5,"2017"
"317SGG","Adeudos",NA,5,"2018"
"317SGG","Adeudos",NA,5,"2019"
"317SGG","Adeudos",NA,5,"2020"
"317SGG","Adeudos",NA,5,"2021"
"317SGV","Sin adeudos",NA,0,"0"
"317SHG","Adeudos",NA,2,"2020"
"317SHG","Adeudos",NA,2,"2021"
"317SHM","Adeudos",NA,6,"2015"
"317SHM","Adeudos",NA,6,"2016"
"317SHM","Adeudos",NA,6,"2017"
"317SHM","Adeudos",NA,6,"2018"
"317SHM","Adeudos",NA,6,"2019"
"317SHM","Adeudos",NA,6,"2020"
"317SHP","Adeudos",NA,5,"2017"
"317SHP","Adeudos",NA,5,"2018"
"317SHP","Adeudos",NA,5,"2019"
"317SHP","Adeudos",NA,5,"2020"
"317SHP","Adeudos",NA,5,"2021"
"317SHR","Adeudos",NA,3,"2019"
"317SHR","Adeudos",NA,3,"2020"
"317SHR","Adeudos",NA,3,"2021"
"317SHX","Sin adeudos",NA,0,"0"
"317SJC","Sin adeudos",NA,0,"0"
"317SJE","Sin adeudos",NA,0,"0"
"317SJK","Adeudos",NA,6,"2016"
"317SJK","Adeudos",NA,6,"2017"
"317SJK","Adeudos",NA,6,"2018"
"317SJK","Adeudos",NA,6,"2019"
"317SJK","Adeudos",NA,6,"2020"
"317SJK","Adeudos",NA,6,"2021"
"317SJR","Adeudos",NA,2,"2020"
"317SJR","Adeudos",NA,2,"2021"
"317SJT","Adeudos",NA,6,"2016"
"317SJT","Adeudos",NA,6,"2017"
"317SJT","Adeudos",NA,6,"2018"
"317SJT","Adeudos",NA,6,"2019"
"317SJT","Adeudos",NA,6,"2020"
"317SJT","Adeudos",NA,6,"2021"
"317SJW","Adeudos",NA,3,"2019"
"317SJW","Adeudos",NA,3,"2020"
"317SJW","Adeudos",NA,3,"2021"
"317SJY","Adeudos",NA,1,"2021"
"317SKB","Adeudos",NA,6,"2016"
"317SKB","Adeudos",NA,6,"2017"
"317SKB","Adeudos",NA,6,"2018"
"317SKB","Adeudos",NA,6,"2019"
"317SKB","Adeudos",NA,6,"2020"
"317SKB","Adeudos",NA,6,"2021"
"317SKC","Sin adeudos",NA,0,"0"
"317SKD","Adeudos",NA,6,"2016"
"317SKD","Adeudos",NA,6,"2017"
"317SKD","Adeudos",NA,6,"2018"
"317SKD","Adeudos",NA,6,"2019"
"317SKD","Adeudos",NA,6,"2020"
"317SKD","Adeudos",NA,6,"2021"
"317SKG","Adeudos",NA,6,"2016"
"317SKG","Adeudos",NA,6,"2017"
"317SKG","Adeudos",NA,6,"2018"
"317SKG","Adeudos",NA,6,"2019"
"317SKG","Adeudos",NA,6,"2020"
"317SKG","Adeudos",NA,6,"2021"
"317SKJ","Adeudos",NA,3,"2019"
"317SKJ","Adeudos",NA,3,"2020"
"317SKJ","Adeudos",NA,3,"2021"
"317SKK","Adeudos",NA,5,"2017"
"317SKK","Adeudos",NA,5,"2018"
"317SKK","Adeudos",NA,5,"2019"
"317SKK","Adeudos",NA,5,"2020"
"317SKK","Adeudos",NA,5,"2021"
"317SKS","Sin adeudos",NA,0,"0"
"317SKT","Adeudos",NA,1,"2021"
"317SLB","Adeudos",NA,5,"2017"
"317SLB","Adeudos",NA,5,"2018"
"317SLB","Adeudos",NA,5,"2019"
"317SLB","Adeudos",NA,5,"2020"
"317SLB","Adeudos",NA,5,"2021"
"317SLL","El número de placa no se localizó en el padrón",NA,0,"0"
"317SLM","Sin adeudos",NA,0,"0"
"317SLV","Adeudos",NA,3,"2019"
"317SLV","Adeudos",NA,3,"2020"
"317SLV","Adeudos",NA,3,"2021"
"317SLZ","Sin adeudos",NA,0,"0"
"317SMB","Adeudos",NA,2,"2020"
"317SMB","Adeudos",NA,2,"2021"
"317SMZ","Adeudos",NA,6,"2016"
"317SMZ","Adeudos",NA,6,"2017"
"317SMZ","Adeudos",NA,6,"2018"
"317SMZ","Adeudos",NA,6,"2019"
"317SMZ","Adeudos",NA,6,"2020"
"317SMZ","Adeudos",NA,6,"2021"
"317SNC","Adeudos",NA,2,"2020"
"317SNC","Adeudos",NA,2,"2021"
"317SNG","Sin adeudos",NA,0,"0"
"317SNJ","Adeudos",NA,5,"2017"
"317SNJ","Adeudos",NA,5,"2018"
"317SNJ","Adeudos",NA,5,"2019"
"317SNJ","Adeudos",NA,5,"2020"
"317SNJ","Adeudos",NA,5,"2021"
"317SNL","Sin adeudos",NA,0,"0"
"317SNM","Adeudos",NA,6,"2016"
"317SNM","Adeudos",NA,6,"2017"
"317SNM","Adeudos",NA,6,"2018"
"317SNM","Adeudos",NA,6,"2019"
"317SNM","Adeudos",NA,6,"2020"
"317SNM","Adeudos",NA,6,"2021"
"317SNP","Sin adeudos",NA,0,"0"
"317SPA","Adeudos",NA,6,"2016"
"317SPA","Adeudos",NA,6,"2017"
"317SPA","Adeudos",NA,6,"2018"
"317SPA","Adeudos",NA,6,"2019"
"317SPA","Adeudos",NA,6,"2020"
"317SPA","Adeudos",NA,6,"2021"
"317SPG","Sin adeudos",NA,0,"0"
"317SPU","Sin adeudos",NA,0,"0"
"317SPW","Sin adeudos",NA,0,"0"
"317SPZ","Sin adeudos",NA,0,"0"
"317SRE","Adeudos",NA,1,"2021"
"317SRJ","Adeudos",NA,4,"2018"
"317SRJ","Adeudos",NA,4,"2019"
"317SRJ","Adeudos",NA,4,"2020"
"317SRJ","Adeudos",NA,4,"2021"
"317SRM","Adeudos",NA,6,"2016"
"317SRM","Adeudos",NA,6,"2017"
"317SRM","Adeudos",NA,6,"2018"
"317SRM","Adeudos",NA,6,"2019"
"317SRM","Adeudos",NA,6,"2020"
"317SRM","Adeudos",NA,6,"2021"
"317SRR","Adeudos",NA,4,"2018"
"317SRR","Adeudos",NA,4,"2019"
"317SRR","Adeudos",NA,4,"2020"
"317SRR","Adeudos",NA,4,"2021"
"317SSN","Sin adeudos",NA,0,"0"
"317SSS","Adeudos",NA,2,"2020"
"317SSS","Adeudos",NA,2,"2021"
"317SSU","Adeudos",NA,3,"2019"
"317SSU","Adeudos",NA,3,"2020"
"317SSU","Adeudos",NA,3,"2021"
"317STB","Adeudos",NA,4,"2018"
"317STB","Adeudos",NA,4,"2019"
"317STB","Adeudos",NA,4,"2020"
"317STB","Adeudos",NA,4,"2021"
"317STC","Adeudos",NA,4,"2018"
"317STC","Adeudos",NA,4,"2019"
"317STC","Adeudos",NA,4,"2020"
"317STC","Adeudos",NA,4,"2021"
"317STD","Sin adeudos",NA,0,"0"
"317STE","Adeudos",NA,6,"2016"
"317STE","Adeudos",NA,6,"2017"
"317STE","Adeudos",NA,6,"2018"
"317STE","Adeudos",NA,6,"2019"
"317STE","Adeudos",NA,6,"2020"
"317STE","Adeudos",NA,6,"2021"
"317STK","Sin adeudos",NA,0,"0"
"317STR","Sin adeudos",NA,0,"0"
"317STV","Sin adeudos",NA,0,"0"
"317STW","Adeudos",NA,3,"2019"
"317STW","Adeudos",NA,3,"2020"
"317STW","Adeudos",NA,3,"2021"
"317SUA","Adeudos",NA,5,"2017"
"317SUA","Adeudos",NA,5,"2018"
"317SUA","Adeudos",NA,5,"2019"
"317SUA","Adeudos",NA,5,"2020"
"317SUA","Adeudos",NA,5,"2021"
"317SUC","Sin adeudos",NA,0,"0"
"317SUD","Adeudos",NA,2,"2020"
"317SUD","Adeudos",NA,2,"2021"
"317SUN","Adeudos",NA,6,"2016"
"317SUN","Adeudos",NA,6,"2017"
"317SUN","Adeudos",NA,6,"2018"
"317SUN","Adeudos",NA,6,"2019"
"317SUN","Adeudos",NA,6,"2020"
"317SUN","Adeudos",NA,6,"2021"
"317SUU","Adeudos",NA,2,"2020"
"317SUU","Adeudos",NA,2,"2021"
"317SUW","Cuenta con Placa Anterior y Adeudos","317SUW",3,"2019"
"317SUW","Cuenta con Placa Anterior y Adeudos","317SUW",3,"2020"
"317SUW","Cuenta con Placa Anterior y Adeudos","317SUW",3,"2021"
"317SVK","Adeudos",NA,5,"2016"
"317SVK","Adeudos",NA,5,"2018"
"317SVK","Adeudos",NA,5,"2019"
"317SVK","Adeudos",NA,5,"2020"
"317SVK","Adeudos",NA,5,"2021"
"317SVS","Adeudos",NA,6,"2016"
"317SVS","Adeudos",NA,6,"2017"
"317SVS","Adeudos",NA,6,"2018"
"317SVS","Adeudos",NA,6,"2019"
"317SVS","Adeudos",NA,6,"2020"
"317SVS","Adeudos",NA,6,"2021"
"317SVT","Adeudos",NA,4,"2018"
"317SVT","Adeudos",NA,4,"2019"
"317SVT","Adeudos",NA,4,"2020"
"317SVT","Adeudos",NA,4,"2021"
"317SVU","Adeudos",NA,6,"2016"
"317SVU","Adeudos",NA,6,"2017"
"317SVU","Adeudos",NA,6,"2018"
"317SVU","Adeudos",NA,6,"2019"
"317SVU","Adeudos",NA,6,"2020"
"317SVU","Adeudos",NA,6,"2021"
"317SVZ","Adeudos",NA,6,"2016"
"317SVZ","Adeudos",NA,6,"2017"
"317SVZ","Adeudos",NA,6,"2018"
"317SVZ","Adeudos",NA,6,"2019"
"317SVZ","Adeudos",NA,6,"2020"
"317SVZ","Adeudos",NA,6,"2021"
"317SWA","Adeudos",NA,5,"2017"
"317SWA","Adeudos",NA,5,"2018"
"317SWA","Adeudos",NA,5,"2019"
"317SWA","Adeudos",NA,5,"2020"
"317SWA","Adeudos",NA,5,"2021"
"317SWB","Adeudos",NA,5,"2017"
"317SWB","Adeudos",NA,5,"2018"
"317SWB","Adeudos",NA,5,"2019"
"317SWB","Adeudos",NA,5,"2020"
"317SWB","Adeudos",NA,5,"2021"
"317SWL","Adeudos",NA,5,"2017"
"317SWL","Adeudos",NA,5,"2018"
"317SWL","Adeudos",NA,5,"2019"
"317SWL","Adeudos",NA,5,"2020"
"317SWL","Adeudos",NA,5,"2021"
"317SWM","Adeudos",NA,4,"2018"
"317SWM","Adeudos",NA,4,"2019"
"317SWM","Adeudos",NA,4,"2020"
"317SWM","Adeudos",NA,4,"2021"
"317SWT","Adeudos",NA,5,"2017"
"317SWT","Adeudos",NA,5,"2018"
"317SWT","Adeudos",NA,5,"2019"
"317SWT","Adeudos",NA,5,"2020"
"317SWT","Adeudos",NA,5,"2021"
"317SX","Cuenta con Placa Anterior y Adeudos","154UBZ",5,"2017"
"317SX","Cuenta con Placa Anterior y Adeudos","154UBZ",5,"2018"
"317SX","Cuenta con Placa Anterior y Adeudos","154UBZ",5,"2019"
"317SX","Cuenta con Placa Anterior y Adeudos","154UBZ",5,"2020"
"317SX","Cuenta con Placa Anterior y Adeudos","154UBZ",5,"2021"
"317SXC","Adeudos",NA,2,"2020"
"317SXC","Adeudos",NA,2,"2021"
"317SXL","Adeudos",NA,3,"2019"
"317SXL","Adeudos",NA,3,"2020"
"317SXL","Adeudos",NA,3,"2021"
"317SXU","Adeudos",NA,5,"2017"
"317SXU","Adeudos",NA,5,"2018"
"317SXU","Adeudos",NA,5,"2019"
"317SXU","Adeudos",NA,5,"2020"
"317SXU","Adeudos",NA,5,"2021"
"317SY","Cuenta con Placa Anterior y Adeudos","269UKZ",5,"2017"
"317SY","Cuenta con Placa Anterior y Adeudos","269UKZ",5,"2018"
"317SY","Cuenta con Placa Anterior y Adeudos","269UKZ",5,"2019"
"317SY","Cuenta con Placa Anterior y Adeudos","269UKZ",5,"2020"
"317SY","Cuenta con Placa Anterior y Adeudos","269UKZ",5,"2021"
"317SYB","Adeudos",NA,6,"2016"
"317SYB","Adeudos",NA,6,"2017"
"317SYB","Adeudos",NA,6,"2018"
"317SYB","Adeudos",NA,6,"2019"
"317SYB","Adeudos",NA,6,"2020"
"317SYB","Adeudos",NA,6,"2021"
"317SYH","Sin adeudos",NA,0,"0"
"317SYJ","Sin adeudos",NA,0,"0"
"317SYM","Adeudos",NA,5,"2017"
"317SYM","Adeudos",NA,5,"2018"
"317SYM","Adeudos",NA,5,"2019"
"317SYM","Adeudos",NA,5,"2020"
"317SYM","Adeudos",NA,5,"2021"
"317SYN","Sin adeudos",NA,0,"0"
"317SYX","Adeudos",NA,4,"2018"
"317SYX","Adeudos",NA,4,"2019"
"317SYX","Adeudos",NA,4,"2020"
"317SYX","Adeudos",NA,4,"2021"
"317SZA","Sin adeudos",NA,0,"0"
"317SZD","Adeudos",NA,3,"2019"
"317SZD","Adeudos",NA,3,"2020"
"317SZD","Adeudos",NA,3,"2021"
"317SZN","Adeudos",NA,6,"2016"
"317SZN","Adeudos",NA,6,"2017"
"317SZN","Adeudos",NA,6,"2018"
"317SZN","Adeudos",NA,6,"2019"
"317SZN","Adeudos",NA,6,"2020"
"317SZN","Adeudos",NA,6,"2021"
"317SZR","Adeudos",NA,1,"2021"
"317SZS","Sin adeudos",NA,0,"0"
"317SZV","Cuenta con Placa Anterior y Sin adeudos","317SZV",0,"0"
"317TA","Cuenta con Placa Anterior y Adeudos","429MUB",2,"2020"
"317TA","Cuenta con Placa Anterior y Adeudos","429MUB",2,"2021"
"317TAA","Adeudos",NA,6,"2016"
"317TAA","Adeudos",NA,6,"2017"
"317TAA","Adeudos",NA,6,"2018"
"317TAA","Adeudos",NA,6,"2019"
"317TAA","Adeudos",NA,6,"2020"
"317TAA","Adeudos",NA,6,"2021"
"317TAE","Adeudos",NA,3,"2019"
"317TAE","Adeudos",NA,3,"2020"
"317TAE","Adeudos",NA,3,"2021"
"317TAJ","Sin adeudos",NA,0,"0"
"317TAL","Adeudos",NA,7,"2015"
"317TAL","Adeudos",NA,7,"2016"
"317TAL","Adeudos",NA,7,"2017"
"317TAL","Adeudos",NA,7,"2018"
"317TAL","Adeudos",NA,7,"2019"
"317TAL","Adeudos",NA,7,"2020"
"317TAL","Adeudos",NA,7,"2021"
"317TAM","Adeudos",NA,5,"2017"
"317TAM","Adeudos",NA,5,"2018"
"317TAM","Adeudos",NA,5,"2019"
"317TAM","Adeudos",NA,5,"2020"
"317TAM","Adeudos",NA,5,"2021"
"317TAS","Adeudos",NA,5,"2017"
"317TAS","Adeudos",NA,5,"2018"
"317TAS","Adeudos",NA,5,"2019"
"317TAS","Adeudos",NA,5,"2020"
"317TAS","Adeudos",NA,5,"2021"
"317TAW","Sin adeudos",NA,0,"0"
"317TAX","Adeudos",NA,6,"2016"
"317TAX","Adeudos",NA,6,"2017"
"317TAX","Adeudos",NA,6,"2018"
"317TAX","Adeudos",NA,6,"2019"
"317TAX","Adeudos",NA,6,"2020"
"317TAX","Adeudos",NA,6,"2021"
"317TBE","Cuenta con Placa Anterior y Adeudos","317TBE",3,"2018"
"317TBE","Cuenta con Placa Anterior y Adeudos","317TBE",3,"2020"
"317TBE","Cuenta con Placa Anterior y Adeudos","317TBE",3,"2021"
"317TBJ","Adeudos",NA,4,"2018"
"317TBJ","Adeudos",NA,4,"2019"
"317TBJ","Adeudos",NA,4,"2020"
"317TBJ","Adeudos",NA,4,"2021"
"317TBK","Sin adeudos",NA,0,"0"
"317TBP","Adeudos",NA,5,"2017"
"317TBP","Adeudos",NA,5,"2018"
"317TBP","Adeudos",NA,5,"2019"
"317TBP","Adeudos",NA,5,"2020"
"317TBP","Adeudos",NA,5,"2021"
"317TBW","Adeudos",NA,4,"2018"
"317TBW","Adeudos",NA,4,"2019"
"317TBW","Adeudos",NA,4,"2020"
"317TBW","Adeudos",NA,4,"2021"
"317TBZ","Sin adeudos",NA,0,"0"
"317TC","Adeudos",NA,5,"2017"
"317TC","Adeudos",NA,5,"2018"
"317TC","Adeudos",NA,5,"2019"
"317TC","Adeudos",NA,5,"2020"
"317TC","Adeudos",NA,5,"2021"
"317TCD","Adeudos",NA,6,"2016"
"317TCD","Adeudos",NA,6,"2017"
"317TCD","Adeudos",NA,6,"2018"
"317TCD","Adeudos",NA,6,"2019"
"317TCD","Adeudos",NA,6,"2020"
"317TCD","Adeudos",NA,6,"2021"
"317TCK","Sin adeudos",NA,0,"0"
"317TCN","Cuenta con Placa Anterior y Sin adeudos","317TCN",0,"0"
"317TCP","Sin adeudos",NA,0,"0"
"317TCR","Sin adeudos",NA,0,"0"
"317TCS","Sin adeudos",NA,0,"0"
"317TCX","Sin adeudos",NA,0,"0"
"317TCY","Adeudos",NA,5,"2017"
"317TCY","Adeudos",NA,5,"2018"
"317TCY","Adeudos",NA,5,"2019"
"317TCY","Adeudos",NA,5,"2020"
"317TCY","Adeudos",NA,5,"2021"
"317TCZ","Adeudos",NA,3,"2019"
"317TCZ","Adeudos",NA,3,"2020"
"317TCZ","Adeudos",NA,3,"2021"
"317TD","Cuenta con Placa Anterior y Adeudos","284MAT",6,"2016"
"317TD","Cuenta con Placa Anterior y Adeudos","284MAT",6,"2017"
"317TD","Cuenta con Placa Anterior y Adeudos","284MAT",6,"2018"
"317TD","Cuenta con Placa Anterior y Adeudos","284MAT",6,"2019"
"317TD","Cuenta con Placa Anterior y Adeudos","284MAT",6,"2020"
"317TD","Cuenta con Placa Anterior y Adeudos","284MAT",6,"2021"
"317TDG","Adeudos",NA,5,"2017"
"317TDG","Adeudos",NA,5,"2018"
"317TDG","Adeudos",NA,5,"2019"
"317TDG","Adeudos",NA,5,"2020"
"317TDG","Adeudos",NA,5,"2021"
"317TDK","Adeudos",NA,6,"2016"
"317TDK","Adeudos",NA,6,"2017"
"317TDK","Adeudos",NA,6,"2018"
"317TDK","Adeudos",NA,6,"2019"
"317TDK","Adeudos",NA,6,"2020"
"317TDK","Adeudos",NA,6,"2021"
"317TDL","Sin adeudos",NA,0,"0"
"317TDM","Adeudos",NA,6,"2016"
"317TDM","Adeudos",NA,6,"2017"
"317TDM","Adeudos",NA,6,"2018"
"317TDM","Adeudos",NA,6,"2019"
"317TDM","Adeudos",NA,6,"2020"
"317TDM","Adeudos",NA,6,"2021"
"317TDP","Sin adeudos",NA,0,"0"
"317TDR","Sin adeudos",NA,0,"0"
"317TDS","Sin adeudos",NA,0,"0"
"317TDV","Sin adeudos",NA,0,"0"
"317TDX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"317TDZ","Adeudos",NA,4,"2018"
"317TDZ","Adeudos",NA,4,"2019"
"317TDZ","Adeudos",NA,4,"2020"
"317TDZ","Adeudos",NA,4,"2021"
"317TE","Cuenta con Placa Anterior y Adeudos","550SAG",1,"2021"
"317TEH","Adeudos",NA,3,"2019"
"317TEH","Adeudos",NA,3,"2020"
"317TEH","Adeudos",NA,3,"2021"
"317TEJ","Sin adeudos",NA,0,"0"
"317TEK","Adeudos",NA,4,"2018"
"317TEK","Adeudos",NA,4,"2019"
"317TEK","Adeudos",NA,4,"2020"
"317TEK","Adeudos",NA,4,"2021"
"317TEN","Sin adeudos",NA,0,"0"
"317TEZ","Adeudos",NA,5,"2017"
"317TEZ","Adeudos",NA,5,"2018"
"317TEZ","Adeudos",NA,5,"2019"
"317TEZ","Adeudos",NA,5,"2020"
"317TEZ","Adeudos",NA,5,"2021"
"317TF","Cuenta con Placa Anterior y Adeudos","317TF",2,"2020"
"317TF","Cuenta con Placa Anterior y Adeudos","317TF",2,"2021"
"317TFL","Adeudos",NA,6,"2016"
"317TFL","Adeudos",NA,6,"2017"
"317TFL","Adeudos",NA,6,"2018"
"317TFL","Adeudos",NA,6,"2019"
"317TFL","Adeudos",NA,6,"2020"
"317TFL","Adeudos",NA,6,"2021"
"317TFU","Sin adeudos",NA,0,"0"
"317TFV","Sin adeudos",NA,0,"0"
"317TFZ","Adeudos",NA,7,"2014"
"317TFZ","Adeudos",NA,7,"2016"
"317TFZ","Adeudos",NA,7,"2017"
"317TFZ","Adeudos",NA,7,"2018"
"317TFZ","Adeudos",NA,7,"2019"
"317TFZ","Adeudos",NA,7,"2020"
"317TFZ","Adeudos",NA,7,"2021"
"317TG","Cuenta con Placa Anterior y Adeudos","317TG",3,"2019"
"317TG","Cuenta con Placa Anterior y Adeudos","317TG",3,"2020"
"317TG","Cuenta con Placa Anterior y Adeudos","317TG",3,"2021"
"317TGA","Adeudos",NA,4,"2018"
"317TGA","Adeudos",NA,4,"2019"
"317TGA","Adeudos",NA,4,"2020"
"317TGA","Adeudos",NA,4,"2021"
"317TGC","Adeudos",NA,6,"2016"
"317TGC","Adeudos",NA,6,"2017"
"317TGC","Adeudos",NA,6,"2018"
"317TGC","Adeudos",NA,6,"2019"
"317TGC","Adeudos",NA,6,"2020"
"317TGC","Adeudos",NA,6,"2021"
"317TGH","Cuenta con Placa Anterior y Adeudos","317TGH",4,"2017"
"317TGH","Cuenta con Placa Anterior y Adeudos","317TGH",4,"2018"
"317TGH","Cuenta con Placa Anterior y Adeudos","317TGH",4,"2019"
"317TGH","Cuenta con Placa Anterior y Adeudos","317TGH",4,"2020"
"317TGJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"317TGL","Sin adeudos",NA,0,"0"
"317TGM","Adeudos",NA,4,"2018"
"317TGM","Adeudos",NA,4,"2019"
"317TGM","Adeudos",NA,4,"2020"
"317TGM","Adeudos",NA,4,"2021"
"317TGP","Adeudos",NA,4,"2018"
"317TGP","Adeudos",NA,4,"2019"
"317TGP","Adeudos",NA,4,"2020"
"317TGP","Adeudos",NA,4,"2021"
"317TGS","Adeudos",NA,5,"2016"
"317TGS","Adeudos",NA,5,"2018"
"317TGS","Adeudos",NA,5,"2019"
"317TGS","Adeudos",NA,5,"2020"
"317TGS","Adeudos",NA,5,"2021"
"317TH","Sin adeudos",NA,0,"0"
"317THC","Adeudos",NA,4,"2018"
"317THC","Adeudos",NA,4,"2019"
"317THC","Adeudos",NA,4,"2020"
"317THC","Adeudos",NA,4,"2021"
"317THE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"317THL","Adeudos",NA,5,"2017"
"317THL","Adeudos",NA,5,"2018"
"317THL","Adeudos",NA,5,"2019"
"317THL","Adeudos",NA,5,"2020"
"317THL","Adeudos",NA,5,"2021"
"317THT","Adeudos",NA,6,"2016"
"317THT","Adeudos",NA,6,"2017"
"317THT","Adeudos",NA,6,"2018"
"317THT","Adeudos",NA,6,"2019"
"317THT","Adeudos",NA,6,"2020"
"317THT","Adeudos",NA,6,"2021"
"317THU","Sin adeudos",NA,0,"0"
"317THX","Adeudos",NA,2,"2020"
"317THX","Adeudos",NA,2,"2021"
"317THZ","Adeudos",NA,5,"2017"
"317THZ","Adeudos",NA,5,"2018"
"317THZ","Adeudos",NA,5,"2019"
"317THZ","Adeudos",NA,5,"2020"
"317THZ","Adeudos",NA,5,"2021"
"317TJ","Cuenta con Placa Anterior y Sin adeudos","866TWP",0,"0"
"317TJB","Adeudos",NA,3,"2016"
"317TJB","Adeudos",NA,3,"2020"
"317TJB","Adeudos",NA,3,"2021"
"317TJD","Adeudos",NA,5,"2017"
"317TJD","Adeudos",NA,5,"2018"
"317TJD","Adeudos",NA,5,"2019"
"317TJD","Adeudos",NA,5,"2020"
"317TJD","Adeudos",NA,5,"2021"
"317TJE","Adeudos",NA,6,"2016"
"317TJE","Adeudos",NA,6,"2017"
"317TJE","Adeudos",NA,6,"2018"
"317TJE","Adeudos",NA,6,"2019"
"317TJE","Adeudos",NA,6,"2020"
"317TJE","Adeudos",NA,6,"2021"
"317TJG","Sin adeudos",NA,0,"0"
"317TJJ","Adeudos",NA,6,"2016"
"317TJJ","Adeudos",NA,6,"2017"
"317TJJ","Adeudos",NA,6,"2018"
"317TJJ","Adeudos",NA,6,"2019"
"317TJJ","Adeudos",NA,6,"2020"
"317TJJ","Adeudos",NA,6,"2021"
"317TK","Cuenta con Placa Anterior y Adeudos","878MKL",2,"2020"
"317TK","Cuenta con Placa Anterior y Adeudos","878MKL",2,"2021"
"317TKA","Adeudos",NA,5,"2017"
"317TKA","Adeudos",NA,5,"2018"
"317TKA","Adeudos",NA,5,"2019"
"317TKA","Adeudos",NA,5,"2020"
"317TKA","Adeudos",NA,5,"2021"
"317TKC","Sin adeudos",NA,0,"0"
"317TKH","Adeudos",NA,6,"2016"
"317TKH","Adeudos",NA,6,"2017"
"317TKH","Adeudos",NA,6,"2018"
"317TKH","Adeudos",NA,6,"2019"
"317TKH","Adeudos",NA,6,"2020"
"317TKH","Adeudos",NA,6,"2021"
"317TKN","Adeudos",NA,4,"2018"
"317TKN","Adeudos",NA,4,"2019"
"317TKN","Adeudos",NA,4,"2020"
"317TKN","Adeudos",NA,4,"2021"
"317TKU","Sin adeudos",NA,0,"0"
"317TKW","Adeudos",NA,5,"2017"
"317TKW","Adeudos",NA,5,"2018"
"317TKW","Adeudos",NA,5,"2019"
"317TKW","Adeudos",NA,5,"2020"
"317TKW","Adeudos",NA,5,"2021"
"317TKX","Adeudos",NA,6,"2016"
"317TKX","Adeudos",NA,6,"2017"
"317TKX","Adeudos",NA,6,"2018"
"317TKX","Adeudos",NA,6,"2019"
"317TKX","Adeudos",NA,6,"2020"
"317TKX","Adeudos",NA,6,"2021"
