"placa","estatus","placa_anterior","years_adeudos","years"
"309UHA","Cuenta con Placa Anterior y Adeudos","550NAZ",7,"2018"
"309UHA","Cuenta con Placa Anterior y Adeudos","550NAZ",7,"2019"
"309UHA","Cuenta con Placa Anterior y Adeudos","550NAZ",7,"2020"
"309UHA","Cuenta con Placa Anterior y Adeudos","550NAZ",7,"2021"
"309UHB","Sin adeudos",NA,0,"0"
"309UHD","Adeudos",NA,6,"2016"
"309UHD","Adeudos",NA,6,"2017"
"309UHD","Adeudos",NA,6,"2018"
"309UHD","Adeudos",NA,6,"2019"
"309UHD","Adeudos",NA,6,"2020"
"309UHD","Adeudos",NA,6,"2021"
"309UHG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"309UHK","Adeudos",NA,3,"2019"
"309UHK","Adeudos",NA,3,"2020"
"309UHK","Adeudos",NA,3,"2021"
"309UHN","Adeudos",NA,5,"2017"
"309UHN","Adeudos",NA,5,"2018"
"309UHN","Adeudos",NA,5,"2019"
"309UHN","Adeudos",NA,5,"2020"
"309UHN","Adeudos",NA,5,"2021"
"309UHT","Adeudos",NA,6,"2016"
"309UHT","Adeudos",NA,6,"2017"
"309UHT","Adeudos",NA,6,"2018"
"309UHT","Adeudos",NA,6,"2019"
"309UHT","Adeudos",NA,6,"2020"
"309UHT","Adeudos",NA,6,"2021"
"309UHU","Sin adeudos",NA,0,"0"
"309UHW","Adeudos",NA,5,"2017"
"309UHW","Adeudos",NA,5,"2018"
"309UHW","Adeudos",NA,5,"2019"
"309UHW","Adeudos",NA,5,"2020"
"309UHW","Adeudos",NA,5,"2021"
"309UJ","Cuenta con Placa Anterior y Sin adeudos","372TB",0,"0"
"309UJF","Adeudos",NA,5,"2017"
"309UJF","Adeudos",NA,5,"2018"
"309UJF","Adeudos",NA,5,"2019"
"309UJF","Adeudos",NA,5,"2020"
"309UJF","Adeudos",NA,5,"2021"
"309UJK","Cuenta con Placa Anterior y Adeudos","309UJK",3,"2019"
"309UJK","Cuenta con Placa Anterior y Adeudos","309UJK",3,"2020"
"309UJK","Cuenta con Placa Anterior y Adeudos","309UJK",3,"2021"
"309UJS","Adeudos",NA,3,"2019"
"309UJS","Adeudos",NA,3,"2020"
"309UJS","Adeudos",NA,3,"2021"
"309UJU","Sin adeudos",NA,0,"0"
"309UJW","Adeudos",NA,6,"2016"
"309UJW","Adeudos",NA,6,"2017"
"309UJW","Adeudos",NA,6,"2018"
"309UJW","Adeudos",NA,6,"2019"
"309UJW","Adeudos",NA,6,"2020"
"309UJW","Adeudos",NA,6,"2021"
"309UKB","Adeudos",NA,5,"2017"
"309UKB","Adeudos",NA,5,"2018"
"309UKB","Adeudos",NA,5,"2019"
"309UKB","Adeudos",NA,5,"2020"
"309UKB","Adeudos",NA,5,"2021"
"309UKE","Adeudos",NA,6,"2016"
"309UKE","Adeudos",NA,6,"2017"
"309UKE","Adeudos",NA,6,"2018"
"309UKE","Adeudos",NA,6,"2019"
"309UKE","Adeudos",NA,6,"2020"
"309UKE","Adeudos",NA,6,"2021"
"309UKF","Adeudos",NA,1,"2020"
"309UKG","Adeudos",NA,4,"2018"
"309UKG","Adeudos",NA,4,"2019"
"309UKG","Adeudos",NA,4,"2020"
"309UKG","Adeudos",NA,4,"2021"
"309UKJ","Sin adeudos",NA,0,"0"
"309UKM","Sin adeudos",NA,0,"0"
"309UKP","Adeudos",NA,5,"2017"
"309UKP","Adeudos",NA,5,"2018"
"309UKP","Adeudos",NA,5,"2019"
"309UKP","Adeudos",NA,5,"2020"
"309UKP","Adeudos",NA,5,"2021"
"309UKT","El número de placa no se localizó en el padrón",NA,0,"0"
"309UKU","Adeudos",NA,3,"2019"
"309UKU","Adeudos",NA,3,"2020"
"309UKU","Adeudos",NA,3,"2021"
"309UKV","Sin adeudos",NA,0,"0"
"309UKW","Adeudos",NA,3,"2019"
"309UKW","Adeudos",NA,3,"2020"
"309UKW","Adeudos",NA,3,"2021"
"309UKY","Adeudos",NA,4,"2018"
"309UKY","Adeudos",NA,4,"2019"
"309UKY","Adeudos",NA,4,"2020"
"309UKY","Adeudos",NA,4,"2021"
"309UKZ","Sin adeudos",NA,0,"0"
"309ULA","Adeudos",NA,6,"2016"
"309ULA","Adeudos",NA,6,"2017"
"309ULA","Adeudos",NA,6,"2018"
"309ULA","Adeudos",NA,6,"2019"
"309ULA","Adeudos",NA,6,"2020"
"309ULA","Adeudos",NA,6,"2021"
"309ULH","Cuenta con Placa Anterior y Adeudos","360NTJ",5,"2017"
"309ULH","Cuenta con Placa Anterior y Adeudos","360NTJ",5,"2018"
"309ULH","Cuenta con Placa Anterior y Adeudos","360NTJ",5,"2019"
"309ULH","Cuenta con Placa Anterior y Adeudos","360NTJ",5,"2020"
"309ULH","Cuenta con Placa Anterior y Adeudos","360NTJ",5,"2021"
"309ULJ","Sin adeudos",NA,0,"0"
"309ULK","Sin adeudos",NA,0,"0"
"309ULM","Adeudos",NA,5,"2017"
"309ULM","Adeudos",NA,5,"2018"
"309ULM","Adeudos",NA,5,"2019"
"309ULM","Adeudos",NA,5,"2020"
"309ULM","Adeudos",NA,5,"2021"
"309ULV","Adeudos",NA,5,"2017"
"309ULV","Adeudos",NA,5,"2018"
"309ULV","Adeudos",NA,5,"2019"
"309ULV","Adeudos",NA,5,"2020"
"309ULV","Adeudos",NA,5,"2021"
"309UMF","Adeudos",NA,5,"2017"
"309UMF","Adeudos",NA,5,"2018"
"309UMF","Adeudos",NA,5,"2019"
"309UMF","Adeudos",NA,5,"2020"
"309UMF","Adeudos",NA,5,"2021"
"309UMG","Adeudos",NA,5,"2017"
"309UMG","Adeudos",NA,5,"2018"
"309UMG","Adeudos",NA,5,"2019"
"309UMG","Adeudos",NA,5,"2020"
"309UMG","Adeudos",NA,5,"2021"
"309UMJ","Sin adeudos",NA,0,"0"
"309UMK","Sin adeudos",NA,0,"0"
"309UMP","Adeudos",NA,4,"2018"
"309UMP","Adeudos",NA,4,"2019"
"309UMP","Adeudos",NA,4,"2020"
"309UMP","Adeudos",NA,4,"2021"
"309UMS","Adeudos",NA,2,"2020"
"309UMS","Adeudos",NA,2,"2021"
"309UMT","Adeudos",NA,4,"2018"
"309UMT","Adeudos",NA,4,"2019"
"309UMT","Adeudos",NA,4,"2020"
"309UMT","Adeudos",NA,4,"2021"
"309UNE","Sin adeudos",NA,0,"0"
"309UNF","Sin adeudos",NA,0,"0"
"309UNS","Cuenta con Placa Anterior y Adeudos","SINPLA",6,"2016"
"309UNS","Cuenta con Placa Anterior y Adeudos","SINPLA",6,"2017"
"309UNS","Cuenta con Placa Anterior y Adeudos","SINPLA",6,"2018"
"309UNS","Cuenta con Placa Anterior y Adeudos","SINPLA",6,"2019"
"309UNS","Cuenta con Placa Anterior y Adeudos","SINPLA",6,"2020"
"309UNS","Cuenta con Placa Anterior y Adeudos","SINPLA",6,"2021"
"309UNU","Sin adeudos",NA,0,"0"
"309UNZ","Adeudos",NA,5,"2017"
"309UNZ","Adeudos",NA,5,"2018"
"309UNZ","Adeudos",NA,5,"2019"
"309UNZ","Adeudos",NA,5,"2020"
"309UNZ","Adeudos",NA,5,"2021"
"309UPD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"309UPH","Sin adeudos",NA,0,"0"
"309UPM","Sin adeudos",NA,0,"0"
"309UPT","Adeudos",NA,2,"2020"
"309UPT","Adeudos",NA,2,"2021"
"309UPU","Adeudos",NA,5,"2017"
"309UPU","Adeudos",NA,5,"2018"
"309UPU","Adeudos",NA,5,"2019"
"309UPU","Adeudos",NA,5,"2020"
"309UPU","Adeudos",NA,5,"2021"
"309UPX","Adeudos",NA,7,"2014"
"309UPX","Adeudos",NA,7,"2016"
"309UPX","Adeudos",NA,7,"2017"
"309UPX","Adeudos",NA,7,"2018"
"309UPX","Adeudos",NA,7,"2019"
"309UPX","Adeudos",NA,7,"2020"
"309UPX","Adeudos",NA,7,"2021"
"309URC","Sin adeudos",NA,0,"0"
"309URD","Adeudos",NA,3,"2019"
"309URD","Adeudos",NA,3,"2020"
"309URD","Adeudos",NA,3,"2021"
"309URE","Adeudos",NA,7,"2014"
"309URE","Adeudos",NA,7,"2015"
"309URE","Adeudos",NA,7,"2016"
"309URE","Adeudos",NA,7,"2017"
"309URE","Adeudos",NA,7,"2018"
"309URE","Adeudos",NA,7,"2020"
"309URE","Adeudos",NA,7,"2021"
"309URG","Cuenta con Placa Anterior y Sin adeudos","129SSY",0,"0"
"309URK","Cuenta con Placa Anterior y Sin adeudos","309URK",0,"0"
"309URP","Sin adeudos",NA,0,"0"
"309URV","Adeudos",NA,6,"2016"
"309URV","Adeudos",NA,6,"2017"
"309URV","Adeudos",NA,6,"2018"
"309URV","Adeudos",NA,6,"2019"
"309URV","Adeudos",NA,6,"2020"
"309URV","Adeudos",NA,6,"2021"
"309URZ","Sin adeudos",NA,0,"0"
"309USA","Adeudos",NA,1,"2021"
"309USB","Sin adeudos",NA,0,"0"
"309USC","Adeudos",NA,4,"2018"
"309USC","Adeudos",NA,4,"2019"
"309USC","Adeudos",NA,4,"2020"
"309USC","Adeudos",NA,4,"2021"
"309USG","Cuenta con Placa Anterior y Adeudos","309USG",5,"2017"
"309USG","Cuenta con Placa Anterior y Adeudos","309USG",5,"2018"
"309USG","Cuenta con Placa Anterior y Adeudos","309USG",5,"2019"
"309USG","Cuenta con Placa Anterior y Adeudos","309USG",5,"2020"
"309USG","Cuenta con Placa Anterior y Adeudos","309USG",5,"2021"
"309USH","Adeudos",NA,5,"2017"
"309USH","Adeudos",NA,5,"2018"
"309USH","Adeudos",NA,5,"2019"
"309USH","Adeudos",NA,5,"2020"
"309USH","Adeudos",NA,5,"2021"
"309USK","Sin adeudos",NA,0,"0"
"309USM","Adeudos",NA,5,"2014"
"309USM","Adeudos",NA,5,"2017"
"309USM","Adeudos",NA,5,"2018"
"309USM","Adeudos",NA,5,"2020"
"309USM","Adeudos",NA,5,"2021"
"309USP","El número de placa no se localizó en el padrón",NA,0,"0"
"309USS","Adeudos",NA,5,"2017"
"309USS","Adeudos",NA,5,"2018"
"309USS","Adeudos",NA,5,"2019"
"309USS","Adeudos",NA,5,"2020"
"309USS","Adeudos",NA,5,"2021"
"309USV","Cuenta con Placa Anterior y Sin adeudos","309USV",0,"0"
"309USX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"309UTF","Adeudos",NA,6,"2016"
"309UTF","Adeudos",NA,6,"2017"
"309UTF","Adeudos",NA,6,"2018"
"309UTF","Adeudos",NA,6,"2019"
"309UTF","Adeudos",NA,6,"2020"
"309UTF","Adeudos",NA,6,"2021"
"309UTG","Sin adeudos",NA,0,"0"
"309UTH","Sin adeudos",NA,0,"0"
"309UTK","Adeudos",NA,4,"2018"
"309UTK","Adeudos",NA,4,"2019"
"309UTK","Adeudos",NA,4,"2020"
"309UTK","Adeudos",NA,4,"2021"
"309UTM","Sin adeudos",NA,0,"0"
"309UTR","Adeudos",NA,5,"2017"
"309UTR","Adeudos",NA,5,"2018"
"309UTR","Adeudos",NA,5,"2019"
"309UTR","Adeudos",NA,5,"2020"
"309UTR","Adeudos",NA,5,"2021"
"309UTS","Sin adeudos",NA,0,"0"
"309UTU","Adeudos",NA,5,"2017"
"309UTU","Adeudos",NA,5,"2018"
"309UTU","Adeudos",NA,5,"2019"
"309UTU","Adeudos",NA,5,"2020"
"309UTU","Adeudos",NA,5,"2021"
"309UTY","Sin adeudos",NA,0,"0"
"309UUC","Adeudos",NA,4,"2018"
"309UUC","Adeudos",NA,4,"2019"
"309UUC","Adeudos",NA,4,"2020"
"309UUC","Adeudos",NA,4,"2021"
"309UUG","Adeudos",NA,2,"2020"
"309UUG","Adeudos",NA,2,"2021"
"309UUH","Adeudos",NA,4,"2018"
"309UUH","Adeudos",NA,4,"2019"
"309UUH","Adeudos",NA,4,"2020"
"309UUH","Adeudos",NA,4,"2021"
"309UUJ","Adeudos",NA,3,"2019"
"309UUJ","Adeudos",NA,3,"2020"
"309UUJ","Adeudos",NA,3,"2021"
"309UUK","Sin adeudos",NA,0,"0"
"309UUM","Adeudos",NA,4,"2018"
"309UUM","Adeudos",NA,4,"2019"
"309UUM","Adeudos",NA,4,"2020"
"309UUM","Adeudos",NA,4,"2021"
"309UUV","Sin adeudos",NA,0,"0"
"309UUW","Adeudos",NA,5,"2017"
"309UUW","Adeudos",NA,5,"2018"
"309UUW","Adeudos",NA,5,"2019"
"309UUW","Adeudos",NA,5,"2020"
"309UUW","Adeudos",NA,5,"2021"
"309UUX","Adeudos",NA,5,"2017"
"309UUX","Adeudos",NA,5,"2018"
"309UUX","Adeudos",NA,5,"2019"
"309UUX","Adeudos",NA,5,"2020"
"309UUX","Adeudos",NA,5,"2021"
"309UVA","Sin adeudos",NA,0,"0"
"309UVL","Sin adeudos",NA,0,"0"
"309UVM","Adeudos",NA,3,"2019"
"309UVM","Adeudos",NA,3,"2020"
"309UVM","Adeudos",NA,3,"2021"
"309UVN","Adeudos",NA,4,"2018"
"309UVN","Adeudos",NA,4,"2019"
"309UVN","Adeudos",NA,4,"2020"
"309UVN","Adeudos",NA,4,"2021"
"309UVP","Adeudos",NA,2,"2020"
"309UVP","Adeudos",NA,2,"2021"
"309UVR","Adeudos",NA,5,"2017"
"309UVR","Adeudos",NA,5,"2018"
"309UVR","Adeudos",NA,5,"2019"
"309UVR","Adeudos",NA,5,"2020"
"309UVR","Adeudos",NA,5,"2021"
"309UVW","Sin adeudos",NA,0,"0"
"309UWA","Sin adeudos",NA,0,"0"
"309UWG","Adeudos",NA,4,"2018"
"309UWG","Adeudos",NA,4,"2019"
"309UWG","Adeudos",NA,4,"2020"
"309UWG","Adeudos",NA,4,"2021"
"309UWH","Sin adeudos",NA,0,"0"
"309UWM","Sin adeudos",NA,0,"0"
"309UWN","Adeudos",NA,6,"2016"
"309UWN","Adeudos",NA,6,"2017"
"309UWN","Adeudos",NA,6,"2018"
"309UWN","Adeudos",NA,6,"2019"
"309UWN","Adeudos",NA,6,"2020"
"309UWN","Adeudos",NA,6,"2021"
"309UXC","Sin adeudos",NA,0,"0"
"309UXE","Adeudos",NA,4,"2018"
"309UXE","Adeudos",NA,4,"2019"
"309UXE","Adeudos",NA,4,"2020"
"309UXE","Adeudos",NA,4,"2021"
"309UXG","Adeudos",NA,1,"2021"
"309UXJ","Adeudos",NA,1,"2021"
"309UXK","Sin adeudos",NA,0,"0"
"309UXM","Adeudos",NA,3,"2019"
"309UXM","Adeudos",NA,3,"2020"
"309UXM","Adeudos",NA,3,"2021"
"309UXZ","Cuenta con Placa Anterior y Adeudos","531NXZ",5,"2017"
"309UXZ","Cuenta con Placa Anterior y Adeudos","531NXZ",5,"2018"
"309UXZ","Cuenta con Placa Anterior y Adeudos","531NXZ",5,"2019"
"309UXZ","Cuenta con Placa Anterior y Adeudos","531NXZ",5,"2020"
"309UXZ","Cuenta con Placa Anterior y Adeudos","531NXZ",5,"2021"
"309UYE","Adeudos",NA,7,"2015"
"309UYE","Adeudos",NA,7,"2016"
"309UYE","Adeudos",NA,7,"2017"
"309UYE","Adeudos",NA,7,"2018"
"309UYE","Adeudos",NA,7,"2019"
"309UYE","Adeudos",NA,7,"2020"
"309UYE","Adeudos",NA,7,"2021"
"309UYG","Adeudos",NA,2,"2020"
"309UYG","Adeudos",NA,2,"2021"
"309UYK","Adeudos",NA,5,"2017"
"309UYK","Adeudos",NA,5,"2018"
"309UYK","Adeudos",NA,5,"2019"
"309UYK","Adeudos",NA,5,"2020"
"309UYK","Adeudos",NA,5,"2021"
"309UYL","Adeudos",NA,6,"2016"
"309UYL","Adeudos",NA,6,"2017"
"309UYL","Adeudos",NA,6,"2018"
"309UYL","Adeudos",NA,6,"2019"
"309UYL","Adeudos",NA,6,"2020"
"309UYL","Adeudos",NA,6,"2021"
"309UYM","Sin adeudos",NA,0,"0"
"309UYR","Adeudos",NA,2,"2020"
"309UYR","Adeudos",NA,2,"2021"
"309UYY","Adeudos",NA,4,"2018"
"309UYY","Adeudos",NA,4,"2019"
"309UYY","Adeudos",NA,4,"2020"
"309UYY","Adeudos",NA,4,"2021"
"309UYZ","Adeudos",NA,1,"2021"
"309UZD","Cuenta con Placa Anterior y Sin adeudos","309UZD",0,"0"
"309UZL","Adeudos",NA,1,"2021"
"309VAA","Sin adeudos",NA,0,"0"
"309VAB","Cuenta con Placa Anterior y Sin adeudos","200SUK",0,"0"
"309VAE","Sin adeudos",NA,0,"0"
"309VAN","Adeudos",NA,2,"2020"
"309VAN","Adeudos",NA,2,"2021"
"309VAP","Adeudos",NA,4,"2018"
"309VAP","Adeudos",NA,4,"2019"
"309VAP","Adeudos",NA,4,"2020"
"309VAP","Adeudos",NA,4,"2021"
"309VAR","Sin adeudos",NA,0,"0"
"309VAS","Adeudos",NA,3,"2019"
"309VAS","Adeudos",NA,3,"2020"
"309VAS","Adeudos",NA,3,"2021"
"309VAU","Adeudos",NA,5,"2017"
"309VAU","Adeudos",NA,5,"2018"
"309VAU","Adeudos",NA,5,"2019"
"309VAU","Adeudos",NA,5,"2020"
"309VAU","Adeudos",NA,5,"2021"
"309VAV","Adeudos",NA,1,"2021"
"309VAY","Adeudos",NA,2,"2020"
"309VAY","Adeudos",NA,2,"2021"
"309VAZ","Adeudos",NA,2,"2020"
"309VAZ","Adeudos",NA,2,"2021"
"309VBC","Adeudos",NA,5,"2017"
"309VBC","Adeudos",NA,5,"2018"
"309VBC","Adeudos",NA,5,"2019"
"309VBC","Adeudos",NA,5,"2020"
"309VBC","Adeudos",NA,5,"2021"
"309VBF","Sin adeudos",NA,0,"0"
"309VBG","Cuenta con Placa Anterior y Sin adeudos","309VBG",0,"0"
"309VBK","Sin adeudos",NA,0,"0"
"309VBT","Adeudos",NA,5,"2017"
"309VBT","Adeudos",NA,5,"2018"
"309VBT","Adeudos",NA,5,"2019"
"309VBT","Adeudos",NA,5,"2020"
"309VBT","Adeudos",NA,5,"2021"
"309VBW","Sin adeudos",NA,0,"0"
"309VBX","Sin adeudos",NA,0,"0"
"309VBZ","Adeudos",NA,3,"2019"
"309VBZ","Adeudos",NA,3,"2020"
"309VBZ","Adeudos",NA,3,"2021"
"309VCA","Sin adeudos",NA,0,"0"
"309VCB","Adeudos",NA,5,"2017"
"309VCB","Adeudos",NA,5,"2018"
"309VCB","Adeudos",NA,5,"2019"
"309VCB","Adeudos",NA,5,"2020"
"309VCB","Adeudos",NA,5,"2021"
"309VCD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"309VCL","Sin adeudos",NA,0,"0"
"309VCU","Adeudos",NA,5,"2017"
"309VCU","Adeudos",NA,5,"2018"
"309VCU","Adeudos",NA,5,"2019"
"309VCU","Adeudos",NA,5,"2020"
"309VCU","Adeudos",NA,5,"2021"
"309VDB","Cuenta con Placa Anterior y Adeudos","718THY",5,"2017"
"309VDB","Cuenta con Placa Anterior y Adeudos","718THY",5,"2018"
"309VDB","Cuenta con Placa Anterior y Adeudos","718THY",5,"2019"
"309VDB","Cuenta con Placa Anterior y Adeudos","718THY",5,"2020"
"309VDB","Cuenta con Placa Anterior y Adeudos","718THY",5,"2021"
"309VDC","Sin adeudos",NA,0,"0"
"309VDD","Adeudos",NA,6,"2016"
"309VDD","Adeudos",NA,6,"2017"
"309VDD","Adeudos",NA,6,"2018"
"309VDD","Adeudos",NA,6,"2019"
"309VDD","Adeudos",NA,6,"2020"
"309VDD","Adeudos",NA,6,"2021"
"309VDK","Adeudos",NA,5,"2017"
"309VDK","Adeudos",NA,5,"2018"
"309VDK","Adeudos",NA,5,"2019"
"309VDK","Adeudos",NA,5,"2020"
"309VDK","Adeudos",NA,5,"2021"
"309VDL","Sin adeudos",NA,0,"0"
"309VDM","Sin adeudos",NA,0,"0"
"309VDN","Sin adeudos",NA,0,"0"
"309VDS","Sin adeudos",NA,0,"0"
"309VDT","Adeudos",NA,1,"2021"
"309VDZ","Sin adeudos",NA,0,"0"
"309VEA","Cuenta con Placa Anterior y Sin adeudos","309VEA",0,"0"
"309VEJ","Adeudos",NA,5,"2017"
"309VEJ","Adeudos",NA,5,"2018"
"309VEJ","Adeudos",NA,5,"2019"
"309VEJ","Adeudos",NA,5,"2020"
"309VEJ","Adeudos",NA,5,"2021"
"309VEL","Adeudos",NA,5,"2017"
"309VEL","Adeudos",NA,5,"2018"
"309VEL","Adeudos",NA,5,"2019"
"309VEL","Adeudos",NA,5,"2020"
"309VEL","Adeudos",NA,5,"2021"
"309VES","Adeudos",NA,4,"2018"
"309VES","Adeudos",NA,4,"2019"
"309VES","Adeudos",NA,4,"2020"
"309VES","Adeudos",NA,4,"2021"
"309VET","Adeudos",NA,5,"2017"
"309VET","Adeudos",NA,5,"2018"
"309VET","Adeudos",NA,5,"2019"
"309VET","Adeudos",NA,5,"2020"
"309VET","Adeudos",NA,5,"2021"
"309VEZ","Cuenta con Placa Anterior y Adeudos","244MGA",6,"2016"
"309VEZ","Cuenta con Placa Anterior y Adeudos","244MGA",6,"2017"
"309VEZ","Cuenta con Placa Anterior y Adeudos","244MGA",6,"2018"
"309VEZ","Cuenta con Placa Anterior y Adeudos","244MGA",6,"2019"
"309VEZ","Cuenta con Placa Anterior y Adeudos","244MGA",6,"2020"
"309VEZ","Cuenta con Placa Anterior y Adeudos","244MGA",6,"2021"
"309VFA","Adeudos",NA,4,"2018"
"309VFA","Adeudos",NA,4,"2019"
"309VFA","Adeudos",NA,4,"2020"
"309VFA","Adeudos",NA,4,"2021"
"309VFG","Sin adeudos",NA,0,"0"
"309VFL","Adeudos",NA,5,"2017"
"309VFL","Adeudos",NA,5,"2018"
"309VFL","Adeudos",NA,5,"2019"
"309VFL","Adeudos",NA,5,"2020"
"309VFL","Adeudos",NA,5,"2021"
"309VFN","Sin adeudos",NA,0,"0"
"309VFV","Adeudos",NA,4,"2018"
"309VFV","Adeudos",NA,4,"2019"
"309VFV","Adeudos",NA,4,"2020"
"309VFV","Adeudos",NA,4,"2021"
"309VFZ","Adeudos",NA,1,"2021"
"309VGA","Sin adeudos",NA,0,"0"
"309VGC","Cuenta con Placa Anterior y Sin adeudos","SINPLA",0,"0"
"309VGD","Adeudos",NA,4,"2018"
"309VGD","Adeudos",NA,4,"2019"
"309VGD","Adeudos",NA,4,"2020"
"309VGD","Adeudos",NA,4,"2021"
"309VGE","Sin adeudos",NA,0,"0"
"309VGF","Adeudos",NA,2,"2020"
"309VGF","Adeudos",NA,2,"2021"
"309VGG","Sin adeudos",NA,0,"0"
"309VGJ","Adeudos",NA,6,"2015"
"309VGJ","Adeudos",NA,6,"2016"
"309VGJ","Adeudos",NA,6,"2018"
"309VGJ","Adeudos",NA,6,"2019"
"309VGJ","Adeudos",NA,6,"2020"
"309VGJ","Adeudos",NA,6,"2021"
"309VGM","Cuenta con Placa Anterior y Adeudos","276TEC",5,"2017"
"309VGM","Cuenta con Placa Anterior y Adeudos","276TEC",5,"2018"
"309VGM","Cuenta con Placa Anterior y Adeudos","276TEC",5,"2019"
"309VGM","Cuenta con Placa Anterior y Adeudos","276TEC",5,"2020"
"309VGM","Cuenta con Placa Anterior y Adeudos","276TEC",5,"2021"
"309VGP","Adeudos",NA,6,"2016"
"309VGP","Adeudos",NA,6,"2017"
"309VGP","Adeudos",NA,6,"2018"
"309VGP","Adeudos",NA,6,"2019"
"309VGP","Adeudos",NA,6,"2020"
"309VGP","Adeudos",NA,6,"2021"
"309VGR","Adeudos",NA,6,"2016"
"309VGR","Adeudos",NA,6,"2017"
"309VGR","Adeudos",NA,6,"2018"
"309VGR","Adeudos",NA,6,"2019"
"309VGR","Adeudos",NA,6,"2020"
"309VGR","Adeudos",NA,6,"2021"
"309VGW","Sin adeudos",NA,0,"0"
"309VGY","Adeudos",NA,4,"2018"
"309VGY","Adeudos",NA,4,"2019"
"309VGY","Adeudos",NA,4,"2020"
"309VGY","Adeudos",NA,4,"2021"
"309VHB","Adeudos",NA,2,"2020"
"309VHB","Adeudos",NA,2,"2021"
"309VHC","Adeudos",NA,5,"2017"
"309VHC","Adeudos",NA,5,"2018"
"309VHC","Adeudos",NA,5,"2019"
"309VHC","Adeudos",NA,5,"2020"
"309VHC","Adeudos",NA,5,"2021"
"309VHD","Sin adeudos",NA,0,"0"
"309VHE","Adeudos",NA,5,"2017"
"309VHE","Adeudos",NA,5,"2018"
"309VHE","Adeudos",NA,5,"2019"
"309VHE","Adeudos",NA,5,"2020"
"309VHE","Adeudos",NA,5,"2021"
"309VHH","Adeudos",NA,5,"2017"
"309VHH","Adeudos",NA,5,"2018"
"309VHH","Adeudos",NA,5,"2019"
"309VHH","Adeudos",NA,5,"2020"
"309VHH","Adeudos",NA,5,"2021"
"309VHL","Adeudos",NA,3,"2019"
"309VHL","Adeudos",NA,3,"2020"
"309VHL","Adeudos",NA,3,"2021"
"309VHN","Adeudos",NA,5,"2017"
"309VHN","Adeudos",NA,5,"2018"
"309VHN","Adeudos",NA,5,"2019"
"309VHN","Adeudos",NA,5,"2020"
"309VHN","Adeudos",NA,5,"2021"
"309VHT","Adeudos",NA,5,"2017"
"309VHT","Adeudos",NA,5,"2018"
"309VHT","Adeudos",NA,5,"2019"
"309VHT","Adeudos",NA,5,"2020"
"309VHT","Adeudos",NA,5,"2021"
"309VHX","Cuenta con Placa Anterior y Adeudos","919PZE",4,"2018"
"309VHX","Cuenta con Placa Anterior y Adeudos","919PZE",4,"2019"
"309VHX","Cuenta con Placa Anterior y Adeudos","919PZE",4,"2020"
"309VHX","Cuenta con Placa Anterior y Adeudos","919PZE",4,"2021"
"309VJG","Cuenta con Placa Anterior y Sin adeudos","309VJG",0,"0"
"309VJM","Adeudos",NA,3,"2019"
"309VJM","Adeudos",NA,3,"2020"
"309VJM","Adeudos",NA,3,"2021"
"309VJR","El número de placa no se localizó en el padrón",NA,0,"0"
"309VJW","Sin adeudos",NA,0,"0"
"309VJX","Adeudos",NA,3,"2019"
"309VJX","Adeudos",NA,3,"2020"
"309VJX","Adeudos",NA,3,"2021"
"309VJY","Adeudos",NA,6,"2016"
"309VJY","Adeudos",NA,6,"2017"
"309VJY","Adeudos",NA,6,"2018"
"309VJY","Adeudos",NA,6,"2019"
