"placa","estatus","placa_anterior","years_adeudos","years"
"318VJV","Adeudos",NA,5,"2020"
"318VJV","Adeudos",NA,5,"2021"
"318VJX","Adeudos",NA,1,"2021"
"318VKA","Sin adeudos",NA,0,"0"
"318VKC","Cuenta con Placa Anterior y Sin adeudos","318VKC",0,"0"
"318VKD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318VKF","Adeudos",NA,5,"2017"
"318VKF","Adeudos",NA,5,"2018"
"318VKF","Adeudos",NA,5,"2019"
"318VKF","Adeudos",NA,5,"2020"
"318VKF","Adeudos",NA,5,"2021"
"318VKJ","Adeudos",NA,5,"2017"
"318VKJ","Adeudos",NA,5,"2018"
"318VKJ","Adeudos",NA,5,"2019"
"318VKJ","Adeudos",NA,5,"2020"
"318VKJ","Adeudos",NA,5,"2021"
"318VKK","Sin adeudos",NA,0,"0"
"318VKL","Adeudos",NA,5,"2017"
"318VKL","Adeudos",NA,5,"2018"
"318VKL","Adeudos",NA,5,"2019"
"318VKL","Adeudos",NA,5,"2020"
"318VKL","Adeudos",NA,5,"2021"
"318VKS","Adeudos",NA,1,"2020"
"318VKT","Sin adeudos",NA,0,"0"
"318VKZ","Sin adeudos",NA,0,"0"
"318VLB","Cuenta con Placa Anterior y Sin adeudos","318VLB",0,"0"
"318VLF","Sin adeudos",NA,0,"0"
"318VLJ","Sin adeudos",NA,0,"0"
"318VLL","Adeudos",NA,6,"2016"
"318VLL","Adeudos",NA,6,"2017"
"318VLL","Adeudos",NA,6,"2018"
"318VLL","Adeudos",NA,6,"2019"
"318VLL","Adeudos",NA,6,"2020"
"318VLL","Adeudos",NA,6,"2021"
"318VLN","Sin adeudos",NA,0,"0"
"318VLX","Adeudos",NA,5,"2017"
"318VLX","Adeudos",NA,5,"2018"
"318VLX","Adeudos",NA,5,"2019"
"318VLX","Adeudos",NA,5,"2020"
"318VLX","Adeudos",NA,5,"2021"
"318VLY","Adeudos",NA,5,"2017"
"318VLY","Adeudos",NA,5,"2018"
"318VLY","Adeudos",NA,5,"2019"
"318VLY","Adeudos",NA,5,"2020"
"318VLY","Adeudos",NA,5,"2021"
"318VLZ","Adeudos",NA,3,"2019"
"318VLZ","Adeudos",NA,3,"2020"
"318VLZ","Adeudos",NA,3,"2021"
"318VMB","Adeudos",NA,4,"2018"
"318VMB","Adeudos",NA,4,"2019"
"318VMB","Adeudos",NA,4,"2020"
"318VMB","Adeudos",NA,4,"2021"
"318VMF","Adeudos",NA,5,"2017"
"318VMF","Adeudos",NA,5,"2018"
"318VMF","Adeudos",NA,5,"2019"
"318VMF","Adeudos",NA,5,"2020"
"318VMF","Adeudos",NA,5,"2021"
"318VMK","Adeudos",NA,2,"2020"
"318VMK","Adeudos",NA,2,"2021"
"318VMM","Adeudos",NA,3,"2019"
"318VMM","Adeudos",NA,3,"2020"
"318VMM","Adeudos",NA,3,"2021"
"318VMN","Sin adeudos",NA,0,"0"
"318VMS","Adeudos",NA,3,"2019"
"318VMS","Adeudos",NA,3,"2020"
"318VMS","Adeudos",NA,3,"2021"
"318VMV","Adeudos",NA,5,"2017"
"318VMV","Adeudos",NA,5,"2018"
"318VMV","Adeudos",NA,5,"2019"
"318VMV","Adeudos",NA,5,"2020"
"318VMV","Adeudos",NA,5,"2021"
"318VMW","Sin adeudos",NA,0,"0"
"318VNB","Adeudos",NA,1,"2021"
"318VNC","Sin adeudos",NA,0,"0"
"318VNE","Adeudos",NA,3,"2019"
"318VNE","Adeudos",NA,3,"2020"
"318VNE","Adeudos",NA,3,"2021"
"318VNH","Adeudos",NA,4,"2018"
"318VNH","Adeudos",NA,4,"2019"
"318VNH","Adeudos",NA,4,"2020"
"318VNH","Adeudos",NA,4,"2021"
"318VNR","Adeudos",NA,6,"2016"
"318VNR","Adeudos",NA,6,"2017"
"318VNR","Adeudos",NA,6,"2018"
"318VNR","Adeudos",NA,6,"2019"
"318VNR","Adeudos",NA,6,"2020"
"318VNR","Adeudos",NA,6,"2021"
"318VNS","Adeudos",NA,5,"2017"
"318VNS","Adeudos",NA,5,"2018"
"318VNS","Adeudos",NA,5,"2019"
"318VNS","Adeudos",NA,5,"2020"
"318VNS","Adeudos",NA,5,"2021"
"318VNT","Adeudos",NA,5,"2017"
"318VNT","Adeudos",NA,5,"2018"
"318VNT","Adeudos",NA,5,"2019"
"318VNT","Adeudos",NA,5,"2020"
"318VNT","Adeudos",NA,5,"2021"
"318VNU","Adeudos",NA,4,"2017"
"318VNU","Adeudos",NA,4,"2018"
"318VNU","Adeudos",NA,4,"2020"
"318VNU","Adeudos",NA,4,"2021"
"318VPC","Sin adeudos",NA,0,"0"
"318VPD","Adeudos",NA,5,"2017"
"318VPD","Adeudos",NA,5,"2018"
"318VPD","Adeudos",NA,5,"2019"
"318VPD","Adeudos",NA,5,"2020"
"318VPD","Adeudos",NA,5,"2021"
"318VPF","Sin adeudos",NA,0,"0"
"318VPS","Sin adeudos",NA,0,"0"
"318VPT","Sin adeudos",NA,0,"0"
"318VRA","Adeudos",NA,4,"2018"
"318VRA","Adeudos",NA,4,"2019"
"318VRA","Adeudos",NA,4,"2020"
"318VRA","Adeudos",NA,4,"2021"
"318VRB","Cuenta con Placa Anterior y Adeudos","959SWG",3,"2019"
"318VRB","Cuenta con Placa Anterior y Adeudos","959SWG",3,"2020"
"318VRB","Cuenta con Placa Anterior y Adeudos","959SWG",3,"2021"
"318VRG","Adeudos",NA,4,"2018"
"318VRG","Adeudos",NA,4,"2019"
"318VRG","Adeudos",NA,4,"2020"
"318VRG","Adeudos",NA,4,"2021"
"318VRJ","Adeudos",NA,3,"2019"
"318VRJ","Adeudos",NA,3,"2020"
"318VRJ","Adeudos",NA,3,"2021"
"318VRK","Cuenta con Placa Anterior y Adeudos","318VRK",3,"2017"
"318VRK","Cuenta con Placa Anterior y Adeudos","318VRK",3,"2018"
"318VRK","Cuenta con Placa Anterior y Adeudos","318VRK",3,"2019"
"318VRN","Adeudos",NA,4,"2018"
"318VRN","Adeudos",NA,4,"2019"
"318VRN","Adeudos",NA,4,"2020"
"318VRN","Adeudos",NA,4,"2021"
"318VRS","Cuenta con Placa Anterior y Adeudos","318VRS",3,"2017"
"318VRS","Cuenta con Placa Anterior y Adeudos","318VRS",3,"2018"
"318VRS","Cuenta con Placa Anterior y Adeudos","318VRS",3,"2019"
"318VRT","Adeudos",NA,6,"2016"
"318VRT","Adeudos",NA,6,"2017"
"318VRT","Adeudos",NA,6,"2018"
"318VRT","Adeudos",NA,6,"2019"
"318VRT","Adeudos",NA,6,"2020"
"318VRT","Adeudos",NA,6,"2021"
"318VRV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318VRW","Adeudos",NA,5,"2017"
"318VRW","Adeudos",NA,5,"2018"
"318VRW","Adeudos",NA,5,"2019"
"318VRW","Adeudos",NA,5,"2020"
"318VRW","Adeudos",NA,5,"2021"
"318VRZ","Adeudos",NA,2,"2019"
"318VRZ","Adeudos",NA,2,"2021"
"318VSA","Sin adeudos",NA,0,"0"
"318VSC","Sin adeudos",NA,0,"0"
"318VSD","Adeudos",NA,6,"2016"
"318VSD","Adeudos",NA,6,"2017"
"318VSD","Adeudos",NA,6,"2018"
"318VSD","Adeudos",NA,6,"2019"
"318VSD","Adeudos",NA,6,"2020"
"318VSD","Adeudos",NA,6,"2021"
"318VSJ","Adeudos",NA,4,"2018"
"318VSJ","Adeudos",NA,4,"2019"
"318VSJ","Adeudos",NA,4,"2020"
"318VSJ","Adeudos",NA,4,"2021"
"318VSL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318VSU","Sin adeudos",NA,0,"0"
"318VSV","Cuenta con Placa Anterior y Sin adeudos","918VSG",0,"0"
"318VSW","Adeudos",NA,3,"2019"
"318VSW","Adeudos",NA,3,"2020"
"318VSW","Adeudos",NA,3,"2021"
"318VSZ","Cuenta con Placa Anterior y Adeudos","345TDM",4,"2018"
"318VSZ","Cuenta con Placa Anterior y Adeudos","345TDM",4,"2019"
"318VSZ","Cuenta con Placa Anterior y Adeudos","345TDM",4,"2020"
"318VSZ","Cuenta con Placa Anterior y Adeudos","345TDM",4,"2021"
"318VTD","Adeudos",NA,2,"2020"
"318VTD","Adeudos",NA,2,"2021"
"318VTF","Sin adeudos",NA,0,"0"
"318VTN","Adeudos",NA,3,"2018"
"318VTN","Adeudos",NA,3,"2019"
"318VTN","Adeudos",NA,3,"2021"
"318VTP","Adeudos",NA,6,"2016"
"318VTP","Adeudos",NA,6,"2017"
"318VTP","Adeudos",NA,6,"2018"
"318VTP","Adeudos",NA,6,"2019"
"318VTP","Adeudos",NA,6,"2020"
"318VTP","Adeudos",NA,6,"2021"
"318VUB","Adeudos",NA,3,"2019"
"318VUB","Adeudos",NA,3,"2020"
"318VUB","Adeudos",NA,3,"2021"
"318VUF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318VUK","Sin adeudos",NA,0,"0"
"318VUS","Cuenta con Placa Anterior y Sin adeudos","109URC",0,"0"
"318VUV","Sin adeudos",NA,0,"0"
"318VUY","Adeudos",NA,4,"2018"
"318VUY","Adeudos",NA,4,"2019"
"318VUY","Adeudos",NA,4,"2020"
"318VUY","Adeudos",NA,4,"2021"
"318VVA","Adeudos",NA,4,"2018"
"318VVA","Adeudos",NA,4,"2019"
"318VVA","Adeudos",NA,4,"2020"
"318VVA","Adeudos",NA,4,"2021"
"318VVG","Adeudos",NA,4,"2018"
"318VVG","Adeudos",NA,4,"2019"
"318VVG","Adeudos",NA,4,"2020"
"318VVG","Adeudos",NA,4,"2021"
"318VVN","Sin adeudos",NA,0,"0"
"318VVS","Adeudos",NA,6,"2016"
"318VVS","Adeudos",NA,6,"2017"
"318VVS","Adeudos",NA,6,"2018"
"318VVS","Adeudos",NA,6,"2019"
"318VVS","Adeudos",NA,6,"2020"
"318VVS","Adeudos",NA,6,"2021"
"318VVT","Sin adeudos",NA,0,"0"
"318VVV","Sin adeudos",NA,0,"0"
"318VVX","Sin adeudos",NA,0,"0"
"318VVZ","Sin adeudos",NA,0,"0"
"318VWB","Adeudos",NA,6,"2016"
"318VWB","Adeudos",NA,6,"2017"
"318VWB","Adeudos",NA,6,"2018"
"318VWB","Adeudos",NA,6,"2019"
"318VWB","Adeudos",NA,6,"2020"
"318VWB","Adeudos",NA,6,"2021"
"318VWC","Adeudos",NA,4,"2018"
"318VWC","Adeudos",NA,4,"2019"
"318VWC","Adeudos",NA,4,"2020"
"318VWC","Adeudos",NA,4,"2021"
"318VWH","Sin adeudos",NA,0,"0"
"318VWK","Sin adeudos",NA,0,"0"
"318VWN","Adeudos",NA,1,"2021"
"318VWR","Adeudos",NA,1,"2021"
"318VWS","Adeudos",NA,5,"2017"
"318VWS","Adeudos",NA,5,"2018"
"318VWS","Adeudos",NA,5,"2019"
"318VWS","Adeudos",NA,5,"2020"
"318VWS","Adeudos",NA,5,"2021"
"318VWW","Sin adeudos",NA,0,"0"
"318VXA","Adeudos",NA,5,"2017"
"318VXA","Adeudos",NA,5,"2018"
"318VXA","Adeudos",NA,5,"2019"
"318VXA","Adeudos",NA,5,"2020"
"318VXA","Adeudos",NA,5,"2021"
"318VXK","Sin adeudos",NA,0,"0"
"318VXT","Cuenta con Placa Anterior y Sin adeudos","318VXT",0,"0"
"318VXV","Adeudos",NA,4,"2018"
"318VXV","Adeudos",NA,4,"2019"
"318VXV","Adeudos",NA,4,"2020"
"318VXV","Adeudos",NA,4,"2021"
"318VXY","Adeudos",NA,3,"2019"
"318VXY","Adeudos",NA,3,"2020"
"318VXY","Adeudos",NA,3,"2021"
"318VYA","Adeudos",NA,5,"2017"
"318VYA","Adeudos",NA,5,"2018"
"318VYA","Adeudos",NA,5,"2019"
"318VYA","Adeudos",NA,5,"2020"
"318VYA","Adeudos",NA,5,"2021"
"318VYB","Cuenta con Placa Anterior y Adeudos","181MKN",1,"2021"
"318VYD","Cuenta con Placa Anterior y Sin adeudos","318VYD",0,"0"
"318VYG","Sin adeudos",NA,0,"0"
"318VYJ","Sin adeudos",NA,0,"0"
"318VYK","Sin adeudos",NA,0,"0"
"318VYL","Sin adeudos",NA,0,"0"
"318VYP","Adeudos",NA,3,"2019"
"318VYP","Adeudos",NA,3,"2020"
"318VYP","Adeudos",NA,3,"2021"
"318VYT","Adeudos",NA,5,"2017"
"318VYT","Adeudos",NA,5,"2018"
"318VYT","Adeudos",NA,5,"2019"
"318VYT","Adeudos",NA,5,"2020"
"318VYT","Adeudos",NA,5,"2021"
"318VYW","Adeudos",NA,5,"2017"
"318VYW","Adeudos",NA,5,"2018"
"318VYW","Adeudos",NA,5,"2019"
"318VYW","Adeudos",NA,5,"2020"
"318VYW","Adeudos",NA,5,"2021"
"318VYX","Adeudos",NA,4,"2018"
"318VYX","Adeudos",NA,4,"2019"
"318VYX","Adeudos",NA,4,"2020"
"318VYX","Adeudos",NA,4,"2021"
"318VYY","Adeudos",NA,5,"2017"
"318VYY","Adeudos",NA,5,"2018"
"318VYY","Adeudos",NA,5,"2019"
"318VYY","Adeudos",NA,5,"2020"
"318VYY","Adeudos",NA,5,"2021"
"318VZD","Adeudos",NA,6,"2016"
"318VZD","Adeudos",NA,6,"2017"
"318VZD","Adeudos",NA,6,"2018"
"318VZD","Adeudos",NA,6,"2019"
"318VZD","Adeudos",NA,6,"2020"
"318VZD","Adeudos",NA,6,"2021"
"318VZH","El número de placa no se localizó en el padrón",NA,0,"0"
"318VZJ","Adeudos",NA,2,"2020"
"318VZJ","Adeudos",NA,2,"2021"
"318VZK","Cuenta con Placa Anterior y Adeudos","136NTP",6,"2016"
"318VZK","Cuenta con Placa Anterior y Adeudos","136NTP",6,"2017"
"318VZK","Cuenta con Placa Anterior y Adeudos","136NTP",6,"2018"
"318VZK","Cuenta con Placa Anterior y Adeudos","136NTP",6,"2019"
"318VZK","Cuenta con Placa Anterior y Adeudos","136NTP",6,"2020"
"318VZK","Cuenta con Placa Anterior y Adeudos","136NTP",6,"2021"
"318VZM","Adeudos",NA,5,"2017"
"318VZM","Adeudos",NA,5,"2018"
"318VZM","Adeudos",NA,5,"2019"
"318VZM","Adeudos",NA,5,"2020"
"318VZM","Adeudos",NA,5,"2021"
"318VZN","Adeudos",NA,7,"2014"
"318VZN","Adeudos",NA,7,"2015"
"318VZN","Adeudos",NA,7,"2017"
"318VZN","Adeudos",NA,7,"2018"
"318VZN","Adeudos",NA,7,"2019"
"318VZN","Adeudos",NA,7,"2020"
"318VZN","Adeudos",NA,7,"2021"
"318VZS","Adeudos",NA,4,"2018"
"318VZS","Adeudos",NA,4,"2019"
"318VZS","Adeudos",NA,4,"2020"
"318VZS","Adeudos",NA,4,"2021"
"318VZT","Sin adeudos",NA,0,"0"
"318VZW","Adeudos",NA,2,"2020"
"318VZW","Adeudos",NA,2,"2021"
"318WAA","Sin adeudos",NA,0,"0"
"318WAB","Adeudos",NA,5,"2017"
"318WAB","Adeudos",NA,5,"2018"
"318WAB","Adeudos",NA,5,"2019"
"318WAB","Adeudos",NA,5,"2020"
"318WAB","Adeudos",NA,5,"2021"
"318WAD","Cuenta con Placa Anterior y Sin adeudos","600UKN",0,"0"
"318WAF","Adeudos",NA,2,"2020"
"318WAF","Adeudos",NA,2,"2021"
"318WAH","Sin adeudos",NA,0,"0"
"318WAL","Sin adeudos",NA,0,"0"
"318WAP","Adeudos",NA,5,"2017"
"318WAP","Adeudos",NA,5,"2018"
"318WAP","Adeudos",NA,5,"2019"
"318WAP","Adeudos",NA,5,"2020"
"318WAP","Adeudos",NA,5,"2021"
"318WAU","Adeudos",NA,3,"2019"
"318WAU","Adeudos",NA,3,"2020"
"318WAU","Adeudos",NA,3,"2021"
"318WBE","Adeudos",NA,6,"2016"
"318WBE","Adeudos",NA,6,"2017"
"318WBE","Adeudos",NA,6,"2018"
"318WBE","Adeudos",NA,6,"2019"
"318WBE","Adeudos",NA,6,"2020"
"318WBE","Adeudos",NA,6,"2021"
"318WBF","Sin adeudos",NA,0,"0"
"318WBJ","Adeudos",NA,5,"2017"
"318WBJ","Adeudos",NA,5,"2018"
"318WBJ","Adeudos",NA,5,"2019"
"318WBJ","Adeudos",NA,5,"2020"
"318WBJ","Adeudos",NA,5,"2021"
"318WBL","Sin adeudos",NA,0,"0"
"318WBM","Sin adeudos",NA,0,"0"
"318WBN","Sin adeudos",NA,0,"0"
"318WBS","Adeudos",NA,3,"2019"
"318WBS","Adeudos",NA,3,"2020"
"318WBS","Adeudos",NA,3,"2021"
"318WBT","Cuenta con Placa Anterior y Adeudos","141UFV",6,"2016"
"318WBT","Cuenta con Placa Anterior y Adeudos","141UFV",6,"2017"
"318WBT","Cuenta con Placa Anterior y Adeudos","141UFV",6,"2018"
"318WBT","Cuenta con Placa Anterior y Adeudos","141UFV",6,"2019"
"318WBT","Cuenta con Placa Anterior y Adeudos","141UFV",6,"2020"
"318WBT","Cuenta con Placa Anterior y Adeudos","141UFV",6,"2021"
"318WBX","Adeudos",NA,2,"2020"
"318WBX","Adeudos",NA,2,"2021"
"318WBY","Adeudos",NA,7,"2014"
"318WBY","Adeudos",NA,7,"2016"
"318WBY","Adeudos",NA,7,"2017"
"318WBY","Adeudos",NA,7,"2018"
"318WBY","Adeudos",NA,7,"2019"
"318WBY","Adeudos",NA,7,"2020"
"318WBY","Adeudos",NA,7,"2021"
"318WBZ","Adeudos",NA,6,"2016"
"318WBZ","Adeudos",NA,6,"2017"
"318WBZ","Adeudos",NA,6,"2018"
"318WBZ","Adeudos",NA,6,"2019"
"318WBZ","Adeudos",NA,6,"2020"
"318WBZ","Adeudos",NA,6,"2021"
"318WCB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318WCE","Adeudos",NA,7,"2014"
"318WCE","Adeudos",NA,7,"2016"
"318WCE","Adeudos",NA,7,"2017"
"318WCE","Adeudos",NA,7,"2018"
"318WCE","Adeudos",NA,7,"2019"
"318WCE","Adeudos",NA,7,"2020"
"318WCE","Adeudos",NA,7,"2021"
"318WCP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318WCT","Sin adeudos",NA,0,"0"
"318WCX","Cuenta con Placa Anterior y Sin adeudos","318WCX",0,"0"
"318WCY","Adeudos",NA,1,"2020"
"318WDB","Adeudos",NA,4,"2018"
"318WDB","Adeudos",NA,4,"2019"
"318WDB","Adeudos",NA,4,"2020"
"318WDB","Adeudos",NA,4,"2021"
"318WDD","Sin adeudos",NA,0,"0"
"318WDJ","Sin adeudos",NA,0,"0"
"318WDL","Adeudos",NA,2,"2020"
"318WDL","Adeudos",NA,2,"2021"
"318WDX","Sin adeudos",NA,0,"0"
"318WDY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318WEA","Sin adeudos",NA,0,"0"
"318WEC","Sin adeudos",NA,0,"0"
"318WEG","Sin adeudos",NA,0,"0"
"318WEK","Adeudos",NA,4,"2016"
"318WEK","Adeudos",NA,4,"2019"
"318WEK","Adeudos",NA,4,"2020"
"318WEK","Adeudos",NA,4,"2021"
"318WEM","Adeudos",NA,3,"2019"
"318WEM","Adeudos",NA,3,"2020"
"318WEM","Adeudos",NA,3,"2021"
"318WEP","Adeudos",NA,6,"2016"
"318WEP","Adeudos",NA,6,"2017"
"318WEP","Adeudos",NA,6,"2018"
"318WEP","Adeudos",NA,6,"2019"
"318WEP","Adeudos",NA,6,"2020"
"318WEP","Adeudos",NA,6,"2021"
"318WES","Sin adeudos",NA,0,"0"
"318WET","Sin adeudos",NA,0,"0"
"318WEY","Adeudos",NA,3,"2019"
"318WEY","Adeudos",NA,3,"2020"
"318WEY","Adeudos",NA,3,"2021"
"318WFA","Adeudos",NA,3,"2019"
"318WFA","Adeudos",NA,3,"2020"
"318WFA","Adeudos",NA,3,"2021"
"318WFB","Adeudos",NA,4,"2018"
"318WFB","Adeudos",NA,4,"2019"
"318WFB","Adeudos",NA,4,"2020"
"318WFB","Adeudos",NA,4,"2021"
"318WFJ","Adeudos",NA,3,"2019"
"318WFJ","Adeudos",NA,3,"2020"
"318WFJ","Adeudos",NA,3,"2021"
"318WFK","Adeudos",NA,4,"2018"
"318WFK","Adeudos",NA,4,"2019"
"318WFK","Adeudos",NA,4,"2020"
"318WFK","Adeudos",NA,4,"2021"
"318WFV","Adeudos",NA,3,"2019"
"318WFV","Adeudos",NA,3,"2020"
"318WFV","Adeudos",NA,3,"2021"
"318WFX","Sin adeudos",NA,0,"0"
"318WFY","Adeudos",NA,3,"2019"
"318WFY","Adeudos",NA,3,"2020"
"318WFY","Adeudos",NA,3,"2021"
"318WFZ","Sin adeudos",NA,0,"0"
"318WGA","Adeudos",NA,6,"2016"
"318WGA","Adeudos",NA,6,"2017"
"318WGA","Adeudos",NA,6,"2018"
"318WGA","Adeudos",NA,6,"2019"
"318WGA","Adeudos",NA,6,"2020"
"318WGA","Adeudos",NA,6,"2021"
"318WGD","Sin adeudos",NA,0,"0"
"318WGH","Sin adeudos",NA,0,"0"
"318WGJ","Cuenta con Placa Anterior y Adeudos","318WGJ",4,"2017"
"318WGJ","Cuenta con Placa Anterior y Adeudos","318WGJ",4,"2018"
"318WGJ","Cuenta con Placa Anterior y Adeudos","318WGJ",4,"2019"
"318WGJ","Cuenta con Placa Anterior y Adeudos","318WGJ",4,"2020"
"318WGL","Adeudos",NA,6,"2016"
"318WGL","Adeudos",NA,6,"2017"
"318WGL","Adeudos",NA,6,"2018"
"318WGL","Adeudos",NA,6,"2019"
"318WGL","Adeudos",NA,6,"2020"
"318WGL","Adeudos",NA,6,"2021"
"318WGM","Cuenta con Placa Anterior y Adeudos","318WGM",3,"2019"
"318WGM","Cuenta con Placa Anterior y Adeudos","318WGM",3,"2020"
"318WGM","Cuenta con Placa Anterior y Adeudos","318WGM",3,"2021"
"318WGR","Adeudos",NA,1,"2020"
"318WGS","Cuenta con Placa Anterior y Sin adeudos","318WGS",0,"0"
"318WGT","Sin adeudos",NA,0,"0"
"318WGX","Sin adeudos",NA,0,"0"
"318WGY","Adeudos",NA,5,"2017"
"318WGY","Adeudos",NA,5,"2018"
"318WGY","Adeudos",NA,5,"2019"
"318WGY","Adeudos",NA,5,"2020"
"318WGY","Adeudos",NA,5,"2021"
"318WHB","Adeudos",NA,3,"2019"
"318WHB","Adeudos",NA,3,"2020"
"318WHB","Adeudos",NA,3,"2021"
"318WHC","Adeudos",NA,5,"2017"
"318WHC","Adeudos",NA,5,"2018"
"318WHC","Adeudos",NA,5,"2019"
"318WHC","Adeudos",NA,5,"2020"
"318WHC","Adeudos",NA,5,"2021"
"318WHE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318WHH","Adeudos",NA,1,"2021"
"318WHM","Adeudos",NA,5,"2017"
"318WHM","Adeudos",NA,5,"2018"
"318WHM","Adeudos",NA,5,"2019"
"318WHM","Adeudos",NA,5,"2020"
"318WHM","Adeudos",NA,5,"2021"
"318WHT","Sin adeudos",NA,0,"0"
"318WHW","Sin adeudos",NA,0,"0"
"318WHX","Sin adeudos",NA,0,"0"
"318WJA","Adeudos",NA,3,"2019"
"318WJA","Adeudos",NA,3,"2020"
"318WJA","Adeudos",NA,3,"2021"
"318WJB","Sin adeudos",NA,0,"0"
"318WJC","Sin adeudos",NA,0,"0"
"318WJD","Sin adeudos",NA,0,"0"
"318WJE","Sin adeudos",NA,0,"0"
"318WJG","Adeudos",NA,5,"2017"
"318WJG","Adeudos",NA,5,"2018"
"318WJG","Adeudos",NA,5,"2019"
"318WJG","Adeudos",NA,5,"2020"
"318WJG","Adeudos",NA,5,"2021"
"318WJH","Sin adeudos",NA,0,"0"
"318WJK","Adeudos",NA,3,"2019"
"318WJK","Adeudos",NA,3,"2020"
"318WJK","Adeudos",NA,3,"2021"
"318WJN","Cuenta con Placa Anterior y Adeudos","589NCJ",6,"2016"
"318WJN","Cuenta con Placa Anterior y Adeudos","589NCJ",6,"2017"
"318WJN","Cuenta con Placa Anterior y Adeudos","589NCJ",6,"2018"
"318WJN","Cuenta con Placa Anterior y Adeudos","589NCJ",6,"2019"
"318WJN","Cuenta con Placa Anterior y Adeudos","589NCJ",6,"2020"
"318WJN","Cuenta con Placa Anterior y Adeudos","589NCJ",6,"2021"
"318WJS","Adeudos",NA,5,"2017"
"318WJS","Adeudos",NA,5,"2018"
"318WJS","Adeudos",NA,5,"2019"
"318WJS","Adeudos",NA,5,"2020"
"318WJS","Adeudos",NA,5,"2021"
"318WJV","Adeudos",NA,6,"2016"
"318WJV","Adeudos",NA,6,"2017"
"318WJV","Adeudos",NA,6,"2018"
