"placa","estatus","placa_anterior","years_adeudos","years"
"325WPP","Adeudos",NA,6,"2021"
"325WPS","Adeudos",NA,1,"2014"
"325WPT","Sin adeudos",NA,0,"0"
"325WPV","Adeudos",NA,5,"2017"
"325WPV","Adeudos",NA,5,"2018"
"325WPV","Adeudos",NA,5,"2019"
"325WPV","Adeudos",NA,5,"2020"
"325WPV","Adeudos",NA,5,"2021"
"325WPW","Adeudos",NA,6,"2016"
"325WPW","Adeudos",NA,6,"2017"
"325WPW","Adeudos",NA,6,"2018"
"325WPW","Adeudos",NA,6,"2019"
"325WPW","Adeudos",NA,6,"2020"
"325WPW","Adeudos",NA,6,"2021"
"325WPX","Cuenta con Placa Anterior y Adeudos","443WDK",3,"2019"
"325WPX","Cuenta con Placa Anterior y Adeudos","443WDK",3,"2020"
"325WPX","Cuenta con Placa Anterior y Adeudos","443WDK",3,"2021"
"325WPY","Sin adeudos",NA,0,"0"
"325WPZ","Adeudos",NA,1,"2021"
"325WRB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"325WRH","Sin adeudos",NA,0,"0"
"325WRJ","Sin adeudos",NA,0,"0"
"325WRL","Adeudos",NA,6,"2016"
"325WRL","Adeudos",NA,6,"2017"
"325WRL","Adeudos",NA,6,"2018"
"325WRL","Adeudos",NA,6,"2019"
"325WRL","Adeudos",NA,6,"2020"
"325WRL","Adeudos",NA,6,"2021"
"325WRN","Sin adeudos",NA,0,"0"
"325WRR","Adeudos",NA,4,"2018"
"325WRR","Adeudos",NA,4,"2019"
"325WRR","Adeudos",NA,4,"2020"
"325WRR","Adeudos",NA,4,"2021"
"325WRT","Sin adeudos",NA,0,"0"
"325WRU","Sin adeudos",NA,0,"0"
"325WRV","Adeudos",NA,2,"2020"
"325WRV","Adeudos",NA,2,"2021"
"325WRX","Adeudos",NA,4,"2018"
"325WRX","Adeudos",NA,4,"2019"
"325WRX","Adeudos",NA,4,"2020"
"325WRX","Adeudos",NA,4,"2021"
"325WRZ","Sin adeudos",NA,0,"0"
"325WSB","Adeudos",NA,4,"2018"
"325WSB","Adeudos",NA,4,"2019"
"325WSB","Adeudos",NA,4,"2020"
"325WSB","Adeudos",NA,4,"2021"
"325WSD","Adeudos",NA,5,"2017"
"325WSD","Adeudos",NA,5,"2018"
"325WSD","Adeudos",NA,5,"2019"
"325WSD","Adeudos",NA,5,"2020"
"325WSD","Adeudos",NA,5,"2021"
"325WSE","Cuenta con Placa Anterior y Sin adeudos","872RGH",0,"0"
"325WSH","Adeudos",NA,6,"2016"
"325WSH","Adeudos",NA,6,"2017"
"325WSH","Adeudos",NA,6,"2018"
"325WSH","Adeudos",NA,6,"2019"
"325WSH","Adeudos",NA,6,"2020"
"325WSH","Adeudos",NA,6,"2021"
"325WSK","Adeudos",NA,5,"2017"
"325WSK","Adeudos",NA,5,"2018"
"325WSK","Adeudos",NA,5,"2019"
"325WSK","Adeudos",NA,5,"2020"
"325WSK","Adeudos",NA,5,"2021"
"325WSM","Adeudos",NA,5,"2017"
"325WSM","Adeudos",NA,5,"2018"
"325WSM","Adeudos",NA,5,"2019"
"325WSM","Adeudos",NA,5,"2020"
"325WSM","Adeudos",NA,5,"2021"
"325WSN","Adeudos",NA,3,"2019"
"325WSN","Adeudos",NA,3,"2020"
"325WSN","Adeudos",NA,3,"2021"
"325WSR","Adeudos",NA,5,"2017"
"325WSR","Adeudos",NA,5,"2018"
"325WSR","Adeudos",NA,5,"2019"
"325WSR","Adeudos",NA,5,"2020"
"325WSR","Adeudos",NA,5,"2021"
"325WST","Sin adeudos",NA,0,"0"
"325WSV","El número de placa no se localizó en el padrón",NA,0,"0"
"325WSW","Adeudos",NA,6,"2016"
"325WSW","Adeudos",NA,6,"2017"
"325WSW","Adeudos",NA,6,"2018"
"325WSW","Adeudos",NA,6,"2019"
"325WSW","Adeudos",NA,6,"2020"
"325WSW","Adeudos",NA,6,"2021"
"325WSX","Adeudos",NA,2,"2020"
"325WSX","Adeudos",NA,2,"2021"
"325WSY","Cuenta con Placa Anterior y Adeudos","463WFU",6,"2016"
"325WSY","Cuenta con Placa Anterior y Adeudos","463WFU",6,"2017"
"325WSY","Cuenta con Placa Anterior y Adeudos","463WFU",6,"2018"
"325WSY","Cuenta con Placa Anterior y Adeudos","463WFU",6,"2019"
"325WSY","Cuenta con Placa Anterior y Adeudos","463WFU",6,"2020"
"325WSY","Cuenta con Placa Anterior y Adeudos","463WFU",6,"2021"
"325WTC","Cuenta con Placa Anterior y Sin adeudos","430WRE",0,"0"
"325WTE","Adeudos",NA,3,"2014"
"325WTE","Adeudos",NA,3,"2020"
"325WTE","Adeudos",NA,3,"2021"
"325WTF","Sin adeudos",NA,0,"0"
"325WTH","Cuenta con Placa Anterior y Sin adeudos","325WTH",0,"0"
"325WTM","Cuenta con Placa Anterior y Adeudos","831MYY",4,"2018"
"325WTM","Cuenta con Placa Anterior y Adeudos","831MYY",4,"2019"
"325WTM","Cuenta con Placa Anterior y Adeudos","831MYY",4,"2020"
"325WTM","Cuenta con Placa Anterior y Adeudos","831MYY",4,"2021"
"325WTN","Sin adeudos",NA,0,"0"
"325WTP","Adeudos",NA,6,"2016"
"325WTP","Adeudos",NA,6,"2017"
"325WTP","Adeudos",NA,6,"2018"
"325WTP","Adeudos",NA,6,"2019"
"325WTP","Adeudos",NA,6,"2020"
"325WTP","Adeudos",NA,6,"2021"
"325WTR","Cuenta con Placa Anterior y Adeudos","384VEZ",4,"2018"
"325WTR","Cuenta con Placa Anterior y Adeudos","384VEZ",4,"2019"
"325WTR","Cuenta con Placa Anterior y Adeudos","384VEZ",4,"2020"
"325WTR","Cuenta con Placa Anterior y Adeudos","384VEZ",4,"2021"
"325WTW","Sin adeudos",NA,0,"0"
"325WTZ","Sin adeudos",NA,0,"0"
"325WUB","Adeudos",NA,7,"2014"
"325WUB","Adeudos",NA,7,"2015"
"325WUB","Adeudos",NA,7,"2017"
"325WUB","Adeudos",NA,7,"2018"
"325WUB","Adeudos",NA,7,"2019"
"325WUB","Adeudos",NA,7,"2020"
"325WUB","Adeudos",NA,7,"2021"
"325WUD","Sin adeudos",NA,0,"0"
"325WUE","Adeudos",NA,6,"2016"
"325WUE","Adeudos",NA,6,"2017"
"325WUE","Adeudos",NA,6,"2018"
"325WUE","Adeudos",NA,6,"2019"
"325WUE","Adeudos",NA,6,"2020"
"325WUE","Adeudos",NA,6,"2021"
"325WUF","Adeudos",NA,2,"2020"
"325WUF","Adeudos",NA,2,"2021"
"325WUG","Adeudos",NA,5,"2017"
"325WUG","Adeudos",NA,5,"2018"
"325WUG","Adeudos",NA,5,"2019"
"325WUG","Adeudos",NA,5,"2020"
"325WUG","Adeudos",NA,5,"2021"
"325WUL","Sin adeudos",NA,0,"0"
"325WUM","Sin adeudos",NA,0,"0"
"325WUN","Adeudos",NA,6,"2016"
"325WUN","Adeudos",NA,6,"2017"
"325WUN","Adeudos",NA,6,"2018"
"325WUN","Adeudos",NA,6,"2019"
"325WUN","Adeudos",NA,6,"2020"
"325WUN","Adeudos",NA,6,"2021"
"325WUP","Sin adeudos",NA,0,"0"
"325WUR","Sin adeudos",NA,0,"0"
"325WUS","Adeudos",NA,1,"2021"
"325WUU","Sin adeudos",NA,0,"0"
"325WUW","Sin adeudos",NA,0,"0"
"325WUX","Adeudos",NA,2,"2020"
"325WUX","Adeudos",NA,2,"2021"
"325WVC","Adeudos",NA,5,"2017"
"325WVC","Adeudos",NA,5,"2018"
"325WVC","Adeudos",NA,5,"2019"
"325WVC","Adeudos",NA,5,"2020"
"325WVC","Adeudos",NA,5,"2021"
"325WVG","Sin adeudos",NA,0,"0"
"325WVH","Sin adeudos",NA,0,"0"
"325WVJ","Adeudos",NA,1,"2021"
"325WVL","Adeudos",NA,6,"2016"
"325WVL","Adeudos",NA,6,"2017"
"325WVL","Adeudos",NA,6,"2018"
"325WVL","Adeudos",NA,6,"2019"
"325WVL","Adeudos",NA,6,"2020"
"325WVL","Adeudos",NA,6,"2021"
"325WVN","Adeudos",NA,2,"2020"
"325WVN","Adeudos",NA,2,"2021"
"325WVR","Sin adeudos",NA,0,"0"
"325WVV","Adeudos",NA,5,"2017"
"325WVV","Adeudos",NA,5,"2018"
"325WVV","Adeudos",NA,5,"2019"
"325WVV","Adeudos",NA,5,"2020"
"325WVV","Adeudos",NA,5,"2021"
"325WVW","Adeudos",NA,6,"2016"
"325WVW","Adeudos",NA,6,"2017"
"325WVW","Adeudos",NA,6,"2018"
"325WVW","Adeudos",NA,6,"2019"
"325WVW","Adeudos",NA,6,"2020"
"325WVW","Adeudos",NA,6,"2021"
"325WVX","Sin adeudos",NA,0,"0"
"325WVY","Adeudos",NA,5,"2017"
"325WVY","Adeudos",NA,5,"2018"
"325WVY","Adeudos",NA,5,"2019"
"325WVY","Adeudos",NA,5,"2020"
"325WVY","Adeudos",NA,5,"2021"
"325WWB","Sin adeudos",NA,0,"0"
"325WWD","Adeudos",NA,6,"2016"
"325WWD","Adeudos",NA,6,"2017"
"325WWD","Adeudos",NA,6,"2018"
"325WWD","Adeudos",NA,6,"2019"
"325WWD","Adeudos",NA,6,"2020"
"325WWD","Adeudos",NA,6,"2021"
"325WWE","Cuenta con Placa Anterior y Adeudos","325WWE",5,"2017"
"325WWE","Cuenta con Placa Anterior y Adeudos","325WWE",5,"2018"
"325WWE","Cuenta con Placa Anterior y Adeudos","325WWE",5,"2019"
"325WWE","Cuenta con Placa Anterior y Adeudos","325WWE",5,"2020"
"325WWE","Cuenta con Placa Anterior y Adeudos","325WWE",5,"2021"
"325WWF","Adeudos",NA,3,"2019"
"325WWF","Adeudos",NA,3,"2020"
"325WWF","Adeudos",NA,3,"2021"
"325WWG","Cuenta con Placa Anterior y Adeudos","117NGW",6,"2016"
"325WWG","Cuenta con Placa Anterior y Adeudos","117NGW",6,"2017"
"325WWG","Cuenta con Placa Anterior y Adeudos","117NGW",6,"2018"
"325WWG","Cuenta con Placa Anterior y Adeudos","117NGW",6,"2019"
"325WWG","Cuenta con Placa Anterior y Adeudos","117NGW",6,"2020"
"325WWG","Cuenta con Placa Anterior y Adeudos","117NGW",6,"2021"
"325WWH","Adeudos",NA,6,"2016"
"325WWH","Adeudos",NA,6,"2017"
"325WWH","Adeudos",NA,6,"2018"
"325WWH","Adeudos",NA,6,"2019"
"325WWH","Adeudos",NA,6,"2020"
"325WWH","Adeudos",NA,6,"2021"
"325WWJ","Vehiculo reportado por Fiscalizacion y no puede verificar",NA,0,"0"
"325WWK","Adeudos",NA,1,"2021"
"325WWL","Cuenta con Placa Anterior y Sin adeudos","325WWL",0,"0"
"325WWN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"325WWP","El número de placa no se localizó en el padrón",NA,0,"0"
"325WWS","Sin adeudos",NA,0,"0"
"325WWV","Sin adeudos",NA,0,"0"
"325WXA","Adeudos",NA,4,"2018"
"325WXA","Adeudos",NA,4,"2019"
"325WXA","Adeudos",NA,4,"2020"
"325WXA","Adeudos",NA,4,"2021"
"325WXF","Sin adeudos",NA,0,"0"
"325WXG","Sin adeudos",NA,0,"0"
"325WXK","Adeudos",NA,4,"2018"
"325WXK","Adeudos",NA,4,"2019"
"325WXK","Adeudos",NA,4,"2020"
"325WXK","Adeudos",NA,4,"2021"
"325WXL","Sin adeudos",NA,0,"0"
"325WXP","Sin adeudos",NA,0,"0"
"325WXR","Adeudos",NA,5,"2017"
"325WXR","Adeudos",NA,5,"2018"
"325WXR","Adeudos",NA,5,"2019"
"325WXR","Adeudos",NA,5,"2020"
"325WXR","Adeudos",NA,5,"2021"
"325WXX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"325WXZ","Adeudos",NA,1,"2021"
"325WYA","Adeudos",NA,4,"2018"
"325WYA","Adeudos",NA,4,"2019"
"325WYA","Adeudos",NA,4,"2020"
"325WYA","Adeudos",NA,4,"2021"
"325WYB","Sin adeudos",NA,0,"0"
"325WYC","Sin adeudos",NA,0,"0"
"325WYE","Adeudos",NA,5,"2017"
"325WYE","Adeudos",NA,5,"2018"
"325WYE","Adeudos",NA,5,"2019"
"325WYE","Adeudos",NA,5,"2020"
"325WYE","Adeudos",NA,5,"2021"
"325WYH","Sin adeudos",NA,0,"0"
"325WYK","Adeudos",NA,5,"2017"
"325WYK","Adeudos",NA,5,"2018"
"325WYK","Adeudos",NA,5,"2019"
"325WYK","Adeudos",NA,5,"2020"
"325WYK","Adeudos",NA,5,"2021"
"325WYL","Adeudos",NA,3,"2019"
"325WYL","Adeudos",NA,3,"2020"
"325WYL","Adeudos",NA,3,"2021"
"325WYM","Cuenta con Placa Anterior y Adeudos","320NJT",6,"2016"
"325WYM","Cuenta con Placa Anterior y Adeudos","320NJT",6,"2017"
"325WYM","Cuenta con Placa Anterior y Adeudos","320NJT",6,"2018"
"325WYM","Cuenta con Placa Anterior y Adeudos","320NJT",6,"2019"
"325WYM","Cuenta con Placa Anterior y Adeudos","320NJT",6,"2020"
"325WYM","Cuenta con Placa Anterior y Adeudos","320NJT",6,"2021"
"325WYP","Sin adeudos",NA,0,"0"
"325WYS","Adeudos",NA,4,"2018"
"325WYS","Adeudos",NA,4,"2019"
"325WYS","Adeudos",NA,4,"2020"
"325WYS","Adeudos",NA,4,"2021"
"325WYT","Sin adeudos",NA,0,"0"
"325WYV","Adeudos",NA,3,"2019"
"325WYV","Adeudos",NA,3,"2020"
"325WYV","Adeudos",NA,3,"2021"
"325WYW","Sin adeudos",NA,0,"0"
"325WYY","Sin adeudos",NA,0,"0"
"325WYZ","Adeudos",NA,5,"2017"
"325WYZ","Adeudos",NA,5,"2018"
"325WYZ","Adeudos",NA,5,"2019"
"325WYZ","Adeudos",NA,5,"2020"
"325WYZ","Adeudos",NA,5,"2021"
"325WZA","Sin adeudos",NA,0,"0"
"325WZG","Sin adeudos",NA,0,"0"
"325WZJ","Adeudos",NA,2,"2020"
"325WZJ","Adeudos",NA,2,"2021"
"325WZL","Adeudos",NA,4,"2018"
"325WZL","Adeudos",NA,4,"2019"
"325WZL","Adeudos",NA,4,"2020"
"325WZL","Adeudos",NA,4,"2021"
"325WZM","Sin adeudos",NA,0,"0"
"325WZP","Cuenta con Placa Anterior y Adeudos","391MPP",6,"2016"
"325WZP","Cuenta con Placa Anterior y Adeudos","391MPP",6,"2017"
"325WZP","Cuenta con Placa Anterior y Adeudos","391MPP",6,"2018"
"325WZP","Cuenta con Placa Anterior y Adeudos","391MPP",6,"2019"
"325WZP","Cuenta con Placa Anterior y Adeudos","391MPP",6,"2020"
"325WZP","Cuenta con Placa Anterior y Adeudos","391MPP",6,"2021"
"325WZR","Adeudos",NA,5,"2017"
"325WZR","Adeudos",NA,5,"2018"
"325WZR","Adeudos",NA,5,"2019"
"325WZR","Adeudos",NA,5,"2020"
"325WZR","Adeudos",NA,5,"2021"
"325WZS","Adeudos",NA,4,"2018"
"325WZS","Adeudos",NA,4,"2019"
"325WZS","Adeudos",NA,4,"2020"
"325WZS","Adeudos",NA,4,"2021"
"325WZU","Adeudos",NA,3,"2014"
"325WZU","Adeudos",NA,3,"2020"
"325WZU","Adeudos",NA,3,"2021"
"325WZY","Sin adeudos",NA,0,"0"
"325WZZ","Adeudos",NA,4,"2018"
"325WZZ","Adeudos",NA,4,"2019"
"325WZZ","Adeudos",NA,4,"2020"
"325WZZ","Adeudos",NA,4,"2021"
"325XAC","Sin adeudos",NA,0,"0"
"325XAD","Sin adeudos",NA,0,"0"
"325XAE","Sin adeudos",NA,0,"0"
"325XAF","Adeudos",NA,6,"2016"
"325XAF","Adeudos",NA,6,"2017"
"325XAF","Adeudos",NA,6,"2018"
"325XAF","Adeudos",NA,6,"2019"
"325XAF","Adeudos",NA,6,"2020"
"325XAF","Adeudos",NA,6,"2021"
"325XAG","Adeudos",NA,3,"2019"
"325XAG","Adeudos",NA,3,"2020"
"325XAG","Adeudos",NA,3,"2021"
"325XAJ","Adeudos",NA,5,"2017"
"325XAJ","Adeudos",NA,5,"2018"
"325XAJ","Adeudos",NA,5,"2019"
"325XAJ","Adeudos",NA,5,"2020"
"325XAJ","Adeudos",NA,5,"2021"
"325XAN","Adeudos",NA,3,"2019"
"325XAN","Adeudos",NA,3,"2020"
"325XAN","Adeudos",NA,3,"2021"
"325XAP","Adeudos",NA,5,"2017"
"325XAP","Adeudos",NA,5,"2018"
"325XAP","Adeudos",NA,5,"2019"
"325XAP","Adeudos",NA,5,"2020"
"325XAP","Adeudos",NA,5,"2021"
"325XAR","Adeudos",NA,7,"2014"
"325XAR","Adeudos",NA,7,"2015"
"325XAR","Adeudos",NA,7,"2017"
"325XAR","Adeudos",NA,7,"2018"
"325XAR","Adeudos",NA,7,"2019"
"325XAR","Adeudos",NA,7,"2020"
"325XAR","Adeudos",NA,7,"2021"
"325XAS","Adeudos",NA,2,"2020"
"325XAS","Adeudos",NA,2,"2021"
"325XAV","Cuenta con Placa Anterior y Adeudos","325XAV",2,"2020"
"325XAV","Cuenta con Placa Anterior y Adeudos","325XAV",2,"2021"
"325XAX","Adeudos",NA,6,"2015"
"325XAX","Adeudos",NA,6,"2017"
"325XAX","Adeudos",NA,6,"2018"
"325XAX","Adeudos",NA,6,"2019"
"325XAX","Adeudos",NA,6,"2020"
"325XAX","Adeudos",NA,6,"2021"
"325XAY","Adeudos",NA,6,"2016"
"325XAY","Adeudos",NA,6,"2017"
"325XAY","Adeudos",NA,6,"2018"
"325XAY","Adeudos",NA,6,"2019"
"325XAY","Adeudos",NA,6,"2020"
"325XAY","Adeudos",NA,6,"2021"
"325XBA","Sin adeudos",NA,0,"0"
"325XBB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"325XBC","Adeudos",NA,5,"2017"
"325XBC","Adeudos",NA,5,"2018"
"325XBC","Adeudos",NA,5,"2019"
"325XBC","Adeudos",NA,5,"2020"
"325XBC","Adeudos",NA,5,"2021"
"325XBD","Adeudos",NA,3,"2019"
"325XBD","Adeudos",NA,3,"2020"
"325XBD","Adeudos",NA,3,"2021"
"325XBE","Adeudos",NA,3,"2019"
"325XBE","Adeudos",NA,3,"2020"
"325XBE","Adeudos",NA,3,"2021"
"325XBF","Adeudos",NA,5,"2017"
"325XBF","Adeudos",NA,5,"2018"
"325XBF","Adeudos",NA,5,"2019"
"325XBF","Adeudos",NA,5,"2020"
"325XBF","Adeudos",NA,5,"2021"
"325XBG","Adeudos",NA,3,"2019"
"325XBG","Adeudos",NA,3,"2020"
"325XBG","Adeudos",NA,3,"2021"
"325XBH","Sin adeudos",NA,0,"0"
"325XBK","Cuenta con Placa Anterior y Adeudos","411UMK",1,"2021"
"325XBM","Adeudos",NA,1,"2021"
"325XBR","Adeudos",NA,4,"2018"
"325XBR","Adeudos",NA,4,"2019"
"325XBR","Adeudos",NA,4,"2020"
"325XBR","Adeudos",NA,4,"2021"
"325XBT","Sin adeudos",NA,0,"0"
"325XBV","Cuenta con Placa Anterior y Adeudos","929SYN",4,"2018"
"325XBV","Cuenta con Placa Anterior y Adeudos","929SYN",4,"2019"
"325XBV","Cuenta con Placa Anterior y Adeudos","929SYN",4,"2020"
"325XBV","Cuenta con Placa Anterior y Adeudos","929SYN",4,"2021"
"325XBW","Adeudos",NA,5,"2017"
"325XBW","Adeudos",NA,5,"2018"
"325XBW","Adeudos",NA,5,"2019"
"325XBW","Adeudos",NA,5,"2020"
"325XBW","Adeudos",NA,5,"2021"
"325XBX","Sin adeudos",NA,0,"0"
"325XBY","Adeudos",NA,3,"2019"
"325XBY","Adeudos",NA,3,"2020"
"325XBY","Adeudos",NA,3,"2021"
"325XBZ","Adeudos",NA,3,"2019"
"325XBZ","Adeudos",NA,3,"2020"
"325XBZ","Adeudos",NA,3,"2021"
"325XCA","Sin adeudos",NA,0,"0"
"325XCB","Adeudos",NA,2,"2020"
"325XCB","Adeudos",NA,2,"2021"
"325XCC","Sin adeudos",NA,0,"0"
"325XCG","Sin adeudos",NA,0,"0"
"325XCM","Adeudos",NA,4,"2018"
"325XCM","Adeudos",NA,4,"2019"
"325XCM","Adeudos",NA,4,"2020"
"325XCM","Adeudos",NA,4,"2021"
"325XCR","Adeudos",NA,2,"2020"
"325XCR","Adeudos",NA,2,"2021"
"325XCU","Cuenta con Placa Anterior y Adeudos","881PWW",2,"2018"
"325XCU","Cuenta con Placa Anterior y Adeudos","881PWW",2,"2019"
"325XCV","Cuenta con Placa Anterior y Adeudos","351MPC",5,"2017"
"325XCV","Cuenta con Placa Anterior y Adeudos","351MPC",5,"2018"
"325XCV","Cuenta con Placa Anterior y Adeudos","351MPC",5,"2019"
"325XCV","Cuenta con Placa Anterior y Adeudos","351MPC",5,"2020"
"325XCV","Cuenta con Placa Anterior y Adeudos","351MPC",5,"2021"
"325XCW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"325XCY","Sin adeudos",NA,0,"0"
"325XCZ","Sin adeudos",NA,0,"0"
"325XDA","Cuenta con Placa Anterior y Adeudos","473URS",5,"2017"
"325XDA","Cuenta con Placa Anterior y Adeudos","473URS",5,"2018"
"325XDA","Cuenta con Placa Anterior y Adeudos","473URS",5,"2019"
"325XDA","Cuenta con Placa Anterior y Adeudos","473URS",5,"2020"
"325XDA","Cuenta con Placa Anterior y Adeudos","473URS",5,"2021"
"325XDB","Adeudos",NA,6,"2016"
"325XDB","Adeudos",NA,6,"2017"
"325XDB","Adeudos",NA,6,"2018"
"325XDB","Adeudos",NA,6,"2019"
"325XDB","Adeudos",NA,6,"2020"
"325XDB","Adeudos",NA,6,"2021"
"325XDC","Adeudos",NA,5,"2014"
"325XDC","Adeudos",NA,5,"2018"
"325XDC","Adeudos",NA,5,"2019"
"325XDC","Adeudos",NA,5,"2020"
"325XDC","Adeudos",NA,5,"2021"
"325XDE","Adeudos",NA,6,"2016"
"325XDE","Adeudos",NA,6,"2017"
"325XDE","Adeudos",NA,6,"2018"
"325XDE","Adeudos",NA,6,"2019"
"325XDE","Adeudos",NA,6,"2020"
"325XDE","Adeudos",NA,6,"2021"
"325XDF","Sin adeudos",NA,0,"0"
"325XDM","Adeudos",NA,2,"2020"
"325XDM","Adeudos",NA,2,"2021"
"325XDP","Sin adeudos",NA,0,"0"
"325XDR","Sin adeudos",NA,0,"0"
"325XDS","Sin adeudos",NA,0,"0"
"325XDW","Adeudos",NA,5,"2017"
"325XDW","Adeudos",NA,5,"2018"
"325XDW","Adeudos",NA,5,"2019"
"325XDW","Adeudos",NA,5,"2020"
"325XDW","Adeudos",NA,5,"2021"
"325XDY","Sin adeudos",NA,0,"0"
"325XEA","Cuenta con Placa Anterior y Adeudos","800VVR",3,"2019"
"325XEA","Cuenta con Placa Anterior y Adeudos","800VVR",3,"2020"
"325XEA","Cuenta con Placa Anterior y Adeudos","800VVR",3,"2021"
"325XEB","Sin adeudos",NA,0,"0"
"325XEC","Adeudos",NA,1,"2021"
"325XEF","Cuenta con Placa Anterior y Adeudos","325XEF",4,"2018"
"325XEF","Cuenta con Placa Anterior y Adeudos","325XEF",4,"2019"
"325XEF","Cuenta con Placa Anterior y Adeudos","325XEF",4,"2020"
"325XEF","Cuenta con Placa Anterior y Adeudos","325XEF",4,"2021"
"325XEG","Cuenta con Placa Anterior y Adeudos","224UDM",4,"2018"
"325XEG","Cuenta con Placa Anterior y Adeudos","224UDM",4,"2019"
"325XEG","Cuenta con Placa Anterior y Adeudos","224UDM",4,"2020"
"325XEG","Cuenta con Placa Anterior y Adeudos","224UDM",4,"2021"
"325XEM","Adeudos",NA,5,"2017"
"325XEM","Adeudos",NA,5,"2018"
"325XEM","Adeudos",NA,5,"2019"
"325XEM","Adeudos",NA,5,"2020"
"325XEM","Adeudos",NA,5,"2021"
"325XEN","Adeudos",NA,4,"2018"
"325XEN","Adeudos",NA,4,"2019"
"325XEN","Adeudos",NA,4,"2020"
"325XEN","Adeudos",NA,4,"2021"
"325XEP","Adeudos",NA,5,"2017"
"325XEP","Adeudos",NA,5,"2018"
"325XEP","Adeudos",NA,5,"2019"
"325XEP","Adeudos",NA,5,"2020"
"325XEP","Adeudos",NA,5,"2021"
"325XER","Adeudos",NA,5,"2017"
"325XER","Adeudos",NA,5,"2018"
"325XER","Adeudos",NA,5,"2019"
"325XER","Adeudos",NA,5,"2020"
"325XER","Adeudos",NA,5,"2021"
"325XES","Adeudos",NA,6,"2016"
"325XES","Adeudos",NA,6,"2017"
"325XES","Adeudos",NA,6,"2018"
"325XES","Adeudos",NA,6,"2019"
"325XES","Adeudos",NA,6,"2020"
"325XES","Adeudos",NA,6,"2021"
"325XET","Cuenta con Placa Anterior y Adeudos","1126CG",3,"2019"
"325XET","Cuenta con Placa Anterior y Adeudos","1126CG",3,"2020"
"325XET","Cuenta con Placa Anterior y Adeudos","1126CG",3,"2021"
"325XEU","Cuenta con Placa Anterior y Adeudos","325XEU",3,"2019"
"325XEU","Cuenta con Placa Anterior y Adeudos","325XEU",3,"2020"
"325XEU","Cuenta con Placa Anterior y Adeudos","325XEU",3,"2021"
"325XEX","Adeudos",NA,4,"2018"
"325XEX","Adeudos",NA,4,"2019"
"325XEX","Adeudos",NA,4,"2020"
"325XEX","Adeudos",NA,4,"2021"
"325XEY","Sin adeudos",NA,0,"0"
"325XEZ","Cuenta con Placa Anterior y Sin adeudos","467VSC",0,"0"
"325XFA","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
